nro_documento,parentesco,Legajo
677418903,Madre,44463488
539766792,Conyuge,24597271
656520750,Hijo,22930437
866448345,Conyuge,11697245
508507086,Padre,56758253
658158879,Conyuge,67854245
351009186,Madre,35644144
122872899,Conyuge,41281952
352009746,Conyuge,3052488
807089257,Madre,23624148
955139475,Conyuge,27641178
641273258,Padre,27446074
386768308,Hijo,9584708
416553698,Conyuge,81265697
808946720,Madre,16435023
474844490,Hijo,17414945
572793188,Hijo,67482019
852694430,Conyuge,79510458
70582962,Conyuge,20761739
751248971,Padre,80413968
915523042,Hijo,58864563
480272317,Madre,37557055
534345852,Hija,68487173
961422273,Conyuge,3555866
947375058,Conyuge,3485050
35381086,Madre,58290301
531647167,Padre,40444838
162658805,Padre,82699390
652979232,Padre,73951199
767501623,Hijo,9723795
308713044,Padre,65512110
418146560,Hija,78186239
754189730,Padre,5231072
901769546,Hijo,12063345
707542606,Hijo,67143097
581021205,Hija,18387798
489257905,Conyuge,36055739
505461450,Conyuge,66373547
50206753,Madre,50421907
637998038,Conyuge,90657581
395748167,Padre,9714683
505105008,Hija,59089726
905803531,Padre,75197497
611061399,Hija,5899801
877672218,Madre,97127685
388216851,Padre,11069153
624447893,Hijo,46318085
231490858,Padre,65462155
920756896,Padre,95955162
183273789,Madre,37727576
155746117,Hija,16224369
861913887,Madre,14091597
912386047,Hija,42766465
192512324,Hija,17747218
96176222,Conyuge,26534538
796352893,Conyuge,54092294
888660458,Conyuge,37848443
16036692,Hijo,46267140
306081579,Hija,40924857
218712858,Madre,10777869
733444291,Hijo,33127484
260923715,Hijo,41299939
949230968,Padre,38923784
254574316,Madre,11377804
241676302,Hija,59180732
107230039,Hija,95680226
407001890,Hijo,18544028
857606018,Conyuge,59987174
433542572,Hija,46406990
591955231,Hija,9075531
468194306,Padre,40850998
556616791,Hija,31014798
381027523,Conyuge,41498863
865989373,Conyuge,28478144
656297141,Madre,5527210
489331605,Madre,979203
93291492,Conyuge,30999138
359765109,Hijo,63393121
669150326,Madre,82715294
407157285,Conyuge,2366141
939922930,Padre,66715668
551495377,Hija,2740059
963218577,Hija,6087407
378412967,Padre,17761581
690830121,Madre,58872642
195522116,Hijo,57521370
864461250,Padre,33170179
965621684,Hijo,82019137
232342515,Conyuge,12203733
37143036,Conyuge,69985037
998578741,Hija,7659331
855427366,Padre,18752824
881809967,Hija,71548466
50206753,Padre,91761974
572201604,Madre,98091829
775899131,Hijo,5791722
970530826,Hijo,61657511
318562887,Conyuge,60940234
512868934,Hija,60144359
687507634,Madre,48706158
616756674,Hija,95328191
700525532,Conyuge,19542581
114552991,Hijo,84495414
102976190,Hija,78678807
307452163,Padre,1542677
500878337,Hijo,62988932
659663004,Madre,71092934
524122230,Conyuge,16834445
546986111,Madre,13604825
720351563,Madre,32999738
152030778,Hijo,87079446
973745279,Madre,49384327
900906658,Hija,89310911
492802784,Madre,11061084
933360722,Hijo,22345455
147833909,Conyuge,72867406
789013767,Hija,47413161
918531250,Madre,88900145
319069737,Hijo,91835205
821116382,Conyuge,83895842
392086587,Hija,62760173
126841670,Madre,95982932
796006320,Padre,70985632
175968599,Hijo,61264813
365732830,Padre,74243561
836926829,Conyuge,96270377
388322235,Hija,72960360
682554083,Padre,37761543
192512324,Padre,86971881
543593339,Conyuge,8876665
933683825,Conyuge,44478854
941350265,Hijo,89856162
995329475,Madre,2722682
985392850,Hijo,77568805
195774725,Conyuge,51952927
211808415,Padre,48613877
867739045,Hija,71807630
865463364,Padre,9214653
368623396,Padre,50606299
791858760,Madre,15303522
425527167,Conyuge,22011320
115064994,Hija,78279443
886729862,Hija,92495210
946691781,Padre,12780327
214204781,Hija,30301257
881388659,Padre,33210741
914783449,Padre,46658743
163403697,Hijo,19588345
582480413,Hija,50438666
441378971,Hija,45627566
191523841,Hija,95966219
856122755,Madre,5767116
891585684,Hijo,71437404
850028286,Madre,63626430
925753051,Conyuge,5942466
812985332,Hijo,91853348
299698854,Hija,26569605
417132209,Madre,4339591
239210250,Conyuge,79076500
609240066,Madre,37319030
881210921,Madre,89958102
571530579,Hijo,57854342
758485234,Madre,8567024
581268622,Padre,1389328
655364151,Hija,58497931
699092167,Padre,78794557
662472489,Madre,45124377
104507720,Hija,93929286
196428065,Conyuge,41663471
516315855,Madre,82793556
747414125,Hija,18554644
523299279,Conyuge,49427559
980635014,Hija,88627926
160517227,Madre,36440551
896726971,Padre,60819069
355784600,Conyuge,48817755
651646091,Hijo,22881775
651882246,Padre,90098436
872431737,Hija,22889627
352623624,Madre,7175609
401963891,Madre,16055030
369165696,Hijo,581746
140081229,Madre,77701836
267829902,Hija,87083761
271391663,Madre,98184657
918210181,Conyuge,42279913
998213864,Padre,13593015
17476129,Madre,9905479
546152203,Padre,82150001
355746221,Hijo,39428722
672201412,Hija,1477190
140531543,Hija,22631855
956012369,Padre,18900702
652466272,Padre,16947622
524516412,Hijo,64385186
928113803,Madre,52075783
232041081,Hijo,95479154
144645929,Hija,92226077
241259100,Padre,84655866
328754023,Hijo,35305273
810784096,Hija,82982178
427761140,Hija,58213456
954909089,Padre,99540714
823692492,Padre,62266282
643502439,Hijo,70211223
914496313,Madre,92901516
693297888,Conyuge,37560317
435362791,Conyuge,56438241
767765114,Hijo,11866968
271476412,Hijo,9868131
488190734,Conyuge,93532924
73015620,Madre,65045989
33732362,Madre,7699692
392089343,Conyuge,36941467
585151959,Hija,55747180
409657196,Madre,73910190
745623083,Madre,59811068
96068852,Hija,92182945
704288555,Conyuge,14771021
536778823,Hijo,46374006
395454816,Hija,80207466
487886680,Madre,59189632
928936655,Conyuge,22898290
572110281,Conyuge,34094943
120683376,Hijo,48239294
755384693,Hijo,25442920
854279245,Madre,63269708
852832721,Padre,37622896
455068799,Madre,83306003
189921563,Hija,91697744
654695997,Padre,5710060
780949400,Hijo,6486523
967343662,Hija,66937970
96342863,Hija,73635624
638319638,Madre,89411322
629109359,Hija,72071078
59123635,Hijo,1788279
544510010,Conyuge,32109148
54193675,Madre,6585235
83185081,Conyuge,99908041
575488879,Padre,89087057
286973582,Madre,71035463
812560942,Madre,41474573
833705464,Madre,80113172
216315495,Padre,71098466
863514171,Padre,73303052
893449785,Hija,81175445
23092186,Hijo,8545346
655074410,Padre,46235368
701052078,Madre,40522640
980395466,Padre,83646336
332613697,Hijo,67844904
853422554,Hijo,97057836
349290477,Hijo,63593723
84265369,Hijo,83601105
636690900,Padre,86919982
107068570,Conyuge,63988521
674000295,Hijo,89150025
939001686,Hija,21855373
481446909,Hija,8521425
632447037,Conyuge,92775788
622195410,Conyuge,39906050
881621042,Hija,99690154
915178927,Hija,98055732
202939496,Hijo,88900145
570007379,Conyuge,3714521
639462106,Hijo,89651388
674203438,Madre,932958
628716079,Conyuge,85944211
388864547,Madre,80796100
220292881,Hija,92691825
13227971,Madre,83510844
831203098,Hijo,78872171
913303909,Madre,73250169
465220413,Hija,92710590
711445714,Padre,12153303
54184816,Madre,86847372
884957381,Hijo,48077882
489257905,Hijo,41273715
442201073,Conyuge,59240555
49552007,Madre,56297115
428197872,Conyuge,86289780
330372906,Padre,9448039
49194133,Madre,62075225
437305179,Madre,24796723
145532076,Padre,99995106
739828953,Hija,62859798
433184275,Conyuge,93570712
441309646,Madre,67970259
692587815,Padre,35348416
982034117,Madre,74583259
972038558,Hijo,16606164
727621078,Padre,61795798
910466111,Padre,68783512
843598424,Hija,5911910
202637076,Hija,84714360
414352214,Hija,15210633
336927471,Conyuge,84825893
669150326,Hijo,88715124
536081601,Hijo,84794707
866500653,Padre,1606118
661004679,Madre,25976759
984876611,Padre,58404734
581726648,Hija,4236041
950558453,Padre,71945804
329504302,Padre,37685746
975210458,Madre,88649924
648113609,Madre,82230360
902143080,Padre,74072560
106441174,Padre,56611801
823567478,Hija,51545022
451947592,Madre,76650255
571619050,Madre,84471161
189677685,Hija,13062287
112368625,Madre,26843238
228848994,Madre,44790895
735318062,Hijo,40867158
286973582,Padre,53422524
918145887,Hijo,65146531
447977771,Conyuge,13931957
590620847,Conyuge,96411895
961948974,Hija,76865038
969514115,Padre,44636304
830981159,Madre,93764475
344484766,Hija,40677542
376658338,Conyuge,55482662
899875586,Hija,93706369
591029589,Hijo,10566964
82135165,Conyuge,48742926
695571062,Conyuge,12607920
310511819,Madre,31554172
408461456,Hijo,95549582
242309376,Padre,13156736
957189509,Padre,23992333
209025584,Padre,25151075
704598606,Hijo,68109579
344058023,Hija,15745464
643451932,Hija,4050087
396254217,Conyuge,21966890
683269163,Hijo,11428727
888144263,Hija,71861060
237226660,Hija,66699379
970995508,Hija,40157455
467526131,Padre,20813050
992664726,Madre,84439975
60250449,Conyuge,2090228
921981420,Madre,78432643
820291196,Conyuge,98517643
651320070,Conyuge,85084955
712016950,Padre,72000272
177659475,Hijo,93964215
905284568,Hija,39231020
831952605,Hijo,83910884
419321783,Hija,96717854
54153869,Conyuge,59465634
303998555,Hijo,89300572
319702347,Padre,33226081
436050064,Hija,41295188
358643747,Hijo,59518877
88121577,Hijo,75345801
736121782,Hijo,44516817
377603358,Madre,80850769
45995901,Hija,51698479
223965383,Hija,3215368
290366435,Hija,22258749
513114021,Hija,52199259
352826910,Hija,22448580
484204894,Conyuge,79388854
960500262,Padre,45683738
706199470,Hijo,10519156
537242036,Padre,19316684
972626778,Padre,14200591
426843713,Padre,21905961
958771473,Padre,88638045
177410018,Padre,14816928
265428237,Conyuge,34449911
942507208,Padre,57802453
438288861,Padre,53070096
950930544,Madre,41492563
819102487,Conyuge,53526276
119796389,Padre,16936312
569455832,Madre,19033269
148318401,Madre,1732564
68844943,Madre,75780156
673538154,Madre,44155690
589400768,Madre,33826033
440705833,Hijo,60277137
683029976,Conyuge,85881655
699384419,Conyuge,94800761
48027310,Madre,52778614
638366981,Hija,17223401
428363822,Madre,50330140
732758797,Hija,86295769
969281319,Hija,56812489
335961531,Hija,46189713
802569774,Conyuge,41610814
295995341,Conyuge,32205191
563785689,Padre,27473380
612551221,Padre,63969028
415242808,Madre,51169466
773124421,Conyuge,90076813
886434692,Hijo,32153201
789803516,Hijo,42316171
826517685,Hija,16261423
134546970,Hija,67556604
209602046,Padre,36461176
358749579,Padre,82729961
979181778,Madre,85945922
789019520,Padre,34641078
34609683,Madre,32430385
716347831,Conyuge,42274950
404481240,Hijo,24514380
555748898,Conyuge,40992466
655861136,Conyuge,4011968
924981449,Madre,25477978
526088155,Hijo,9399842
369196375,Hijo,67468676
506100785,Madre,5436490
629499756,Padre,68823015
826084588,Hijo,77219108
21774459,Hijo,8639297
637115745,Hija,19105447
945470565,Padre,96842226
27781538,Madre,29278320
373544016,Hijo,51114253
707663813,Hijo,24382440
297381175,Madre,15829469
121899653,Hija,52976246
516421442,Conyuge,99394464
798592527,Conyuge,8100680
669168937,Hijo,24959986
675899140,Hija,74227414
682096759,Hijo,1962158
917600964,Hija,64603588
181831902,Hija,60250917
623177687,Padre,40129281
977389652,Conyuge,8142017
604967934,Hijo,48606522
240557580,Hija,28201087
536944000,Conyuge,84156741
458365212,Conyuge,19574123
311588926,Madre,6353819
585654677,Hijo,70023153
41888323,Padre,1237937
52373728,Conyuge,74236898
627893867,Hijo,39559668
136737898,Hijo,37136370
513007129,Conyuge,44150237
986516234,Hija,87724811
505146486,Hijo,54787076
530414038,Hijo,52122392
933700673,Hijo,94990043
431056693,Conyuge,69985379
562078464,Hijo,13681713
206065155,Hijo,63056138
277608164,Hija,8646969
776242028,Padre,59902425
824900481,Madre,76275265
708381439,Conyuge,15095023
375563131,Hijo,32607570
924490680,Madre,68090063
399576110,Padre,43370328
983502014,Madre,72564270
645013736,Madre,27446120
316241007,Conyuge,61853423
193127853,Hija,78923618
259810269,Hija,50992410
390291527,Conyuge,98442850
184123173,Hijo,98870510
630057718,Hija,31873522
689375112,Hijo,60162807
393212907,Padre,22382817
613336158,Hijo,33351310
905325790,Hijo,71959321
46960590,Conyuge,89661994
583336687,Hija,39779292
486227490,Padre,7766844
952151237,Hijo,25170556
603622786,Hija,38523396
332004071,Hija,85278669
859974560,Madre,30749030
862285371,Conyuge,86111615
556245595,Hija,71100736
872144010,Conyuge,88376403
658568265,Conyuge,40571228
817057426,Madre,98483063
858276103,Hijo,3611341
939969676,Conyuge,99319152
176703768,Madre,19565893
135325239,Padre,34514479
874532139,Hija,2252644
800112475,Madre,73153401
530811024,Conyuge,17793502
294263369,Padre,80071549
451195955,Conyuge,20523147
555596088,Hijo,11555984
190303123,Conyuge,23005461
341170031,Conyuge,70831296
477971454,Padre,91187269
319069737,Conyuge,77003665
60263942,Conyuge,83392899
594134324,Hijo,84255336
566015991,Madre,91216027
767765114,Madre,79550642
939324359,Padre,8014778
412554175,Padre,70661000
914552137,Madre,8102204
837403900,Madre,59767111
285768740,Madre,33512595
39412589,Hijo,3085675
969897390,Padre,36196725
425459258,Hija,80979975
305580683,Hijo,185284
483640560,Conyuge,59180732
718050310,Padre,52090349
927515605,Padre,53096714
60683258,Hijo,93051236
816135657,Hija,17061422
353825079,Padre,67525396
415145167,Conyuge,30548446
414113269,Hija,56962480
768154973,Conyuge,50026317
458832552,Hija,22314726
335411403,Madre,97972278
859404543,Padre,15862203
231763760,Hija,2246832
160947790,Padre,41835412
565550764,Hija,26286207
788024381,Hijo,77365749
100624371,Hija,91921409
456175729,Conyuge,25918790
920808333,Padre,84004932
115370331,Conyuge,24497595
988657124,Conyuge,17119175
212424128,Conyuge,27667013
363829435,Hija,34865668
214273322,Hija,33362971
560172777,Padre,81907921
654695997,Conyuge,52450679
956977799,Padre,32135050
679680363,Padre,73304356
257706184,Hija,79729683
568103354,Hijo,169844
402486620,Padre,76423551
960350775,Padre,8605829
718050310,Padre,99045071
491480415,Hijo,19263413
927763745,Hija,44684269
33450199,Padre,48576678
234715937,Hijo,84068821
76684728,Conyuge,61194294
129601406,Madre,5725842
461391654,Padre,32430048
15529850,Hijo,21716055
137194851,Hijo,54824729
924646984,Hijo,61769916
109496767,Conyuge,66134315
115312947,Padre,34141322
265837156,Madre,47236983
755365064,Hijo,4733307
195543528,Padre,56914069
533849065,Madre,9454957
837039870,Padre,52776512
262046775,Hija,2156897
284339802,Conyuge,48569214
128045430,Hija,16059849
982165454,Hijo,68522024
869804775,Hijo,89082072
645995332,Hija,76531962
324112522,Madre,9914571
960027902,Conyuge,50455251
25213500,Conyuge,52783701
316108701,Madre,92455494
892131145,Hija,91946493
527498104,Hijo,45843329
802393867,Hijo,3262411
516242567,Conyuge,9471053
183904792,Hija,38996355
355868095,Hijo,56693237
865384257,Hija,71318465
614913882,Hijo,66925606
519900430,Padre,89425237
27194593,Madre,85829400
514949414,Madre,47619365
128059098,Hija,58229238
493775593,Conyuge,94486800
851433887,Conyuge,48082600
371265206,Hijo,12842292
859097810,Hijo,36256426
394901399,Padre,27119999
83485050,Padre,24171964
873750691,Conyuge,26197011
971230908,Padre,47849301
905002868,Hijo,38266125
65096770,Padre,74956813
326864340,Padre,37526788
162054361,Conyuge,3977840
902494821,Hija,65689019
624052704,Hijo,23415944
885688917,Padre,30830270
725762068,Hijo,24627028
415929930,Padre,19794141
973246411,Hijo,98708696
619951896,Hijo,56278753
628574459,Hija,68381564
86814224,Hija,31336865
709643021,Madre,42180553
643425527,Hija,7102880
573754387,Padre,67411007
667814425,Padre,66481861
396046350,Padre,62830601
175307721,Hijo,69443387
102900465,Madre,28726142
915407207,Hija,45894307
887932937,Conyuge,44177328
111182124,Hija,25873277
73076475,Conyuge,61815226
284469183,Hija,11952257
191096324,Hijo,98750301
675294411,Hija,35941217
744335945,Madre,53173876
865934077,Padre,69504510
423602266,Madre,1434800
575916148,Hijo,56047596
53302123,Padre,14459210
262799033,Hija,1171661
753486699,Hija,70170231
344911199,Padre,84343960
196444739,Conyuge,80843315
672969366,Conyuge,22399760
534543388,Madre,35589738
908804701,Madre,12601701
898320884,Hija,15686754
584497849,Conyuge,94108377
219950523,Conyuge,92840608
821011058,Padre,36850592
544398394,Conyuge,32220494
