nro_seguro,nro_documento,porcentaje
7230490,359322365,22
2585807,91597138,51
6804803,776799569,7
8057632,120001430,7
8037536,572300767,9
3481840,895656535,97
3094672,110599643,1
6024416,740318997,17
2864391,105452882,7
1618223,617003988,22
9407335,842079321,16
9302267,767193160,60
8848875,957119587,56
7008057,287809015,64
8597698,255427545,72
1634350,955169202,98
3795853,228333450,31
8767070,530351250,17
5946144,198399585,33
5717958,254401794,77
5636647,609973900,79
7787075,518867090,35
8719553,582941225,69
1839075,453712197,99
1010792,943688654,24
1221470,625923503,67
7124365,252638291,19
6332035,167449463,84
2658393,256541139,89
7211422,375921030,40
5015291,358749579,54
2361659,403540696,98
7560490,366811497,80
3067216,516320357,80
8730787,712528545,73
8394128,551252598,87
6502606,645392269,36
9687719,720872094,42
8569698,924646984,83
906958,624170656,27
5317025,701010134,48
5773960,885479261,17
923863,125641660,66
3005894,752701506,73
6283882,557713903,79
8802497,896383598,80
1913247,332004071,18
9861741,728754616,21
732456,678573219,29
3918809,82303149,2
6305957,659681893,86
623051,998544622,84
1844328,966081252,1
6454274,429447870,43
4497696,203327663,32
8640756,795579959,87
8481734,212959955,37
4396491,939593664,27
7625268,11317260,75
8414207,676727318,9
5087926,416912214,18
1716905,238733034,72
7557426,220050078,10
9272742,991256688,29
9231286,897338262,35
3657217,304171556,97
1320669,675071043,76
5097985,16194209,40
6524186,883826326,8
7098846,493440187,2
1148877,783520211,34
1782183,590525731,49
7189193,534128113,7
2973176,837403900,99
6667015,234036542,56
9742274,974079783,94
3820924,513850279,44
7268300,534576205,19
4675394,673278885,36
3530861,493895462,60
9063695,675917796,81
8400835,312305132,32
4610926,583945157,26
1863622,166823839,28
6250195,73763997,79
3144067,440221804,21
6547362,932016706,44
3295262,715501610,62
1363721,386545881,73
4540646,334728607,96
588395,937366696,82
3860672,160479262,40
6843977,737381739,90
5391415,748225404,81
5638936,689166193,12
5313686,270884354,63
7732239,45546905,41
3718772,950338477,45
4258313,915437271,35
6790966,971596048,50
5649131,756715629,44
8400503,316275674,88
6231804,686568731,22
1255829,45501664,66
9319732,944871341,76
3926670,552708412,41
5720534,143400431,61
7262149,64185690,32
4300684,269752746,16
6045441,31623605,47
3400356,610652169,4
3399334,774461542,35
4629021,111615281,19
6177483,825071991,28
224275,198593400,72
451772,236834559,28
4955278,542638521,72
6148977,493895462,37
9942871,489348920,17
7424608,440495723,71
3390280,257318740,73
893693,279017834,65
3892637,732888574,13
3875956,362403432,84
2796728,353943652,99
6193316,806036450,50
4928567,850185136,81
5568728,832484214,18
9171553,24610954,84
6888429,482640554,78
586693,316276547,73
114554,849760875,53
8694821,671990647,9
2719496,862285371,44
5916625,698986019,13
4724498,485234281,89
2692521,249124851,48
7584377,283071389,85
7880233,329207016,84
7616102,425242266,49
2051962,653641133,50
7525765,50461967,1
8816062,724736531,32
6401680,110168172,89
1867536,116571361,38
7330271,259465427,66
7235929,307125637,26
3088513,245559882,43
874190,642967803,14
9873797,210855942,22
922631,186049386,34
6752397,919714844,50
735731,626464610,62
667022,20693054,70
683204,526914125,73
2881639,356480210,25
8804084,401748339,39
1266867,286522093,71
4751641,995656839,37
8662289,187587166,86
2061950,182878464,21
3719599,892881608,22
9494248,493440187,24
2384067,869300580,42
5205099,291712776,38
4164750,541643592,99
2591213,90955293,36
5870945,155046584,63
4429534,281137564,96
6562598,738668297,44
9016445,659888364,44
8707506,940437532,73
6159396,158148599,73
2130823,366589419,98
3560980,750075845,12
8550529,888599934,21
5734296,500583509,58
7545019,294026275,53
3576301,285133423,76
9398372,512527621,59
7364290,558797885,29
1490898,380442093,95
586693,924551425,64
107979,961786243,34
8377182,101785546,36
7223716,192166081,7
8892282,628206035,1
8700148,702779810,45
8677261,140641942,46
8822775,298210241,77
5854037,35105869,17
651524,905647631,82
6323410,967516359,27
6210360,500407095,91
1479870,102810931,44
6353135,303725251,65
5648388,588375824,37
7141070,928470449,3
2392322,650345395,61
9235424,319935983,36
854082,261616766,2
5763764,431474062,74
7346805,984351360,12
320646,746457976,27
7625290,354517098,14
3045185,339632418,24
5057223,94390564,13
3941801,981694819,83
8367512,261724417,74
9864843,734575805,49
3806462,673962311,77
3850148,776723252,27
7421183,29334444,65
1907255,221214127,97
643807,169632122,82
8037865,865989373,82
2017622,65605546,20
294542,895042153,59
7864286,688160602,61
9383102,109803791,46
1095083,932871893,2
2549242,463805026,54
8610557,693139755,3
4331214,911559156,100
8970937,951101553,74
2910687,524987749,38
2472990,248462089,21
8642915,717806832,89
7274430,192981547,88
4416669,256865783,79
3156756,750880127,24
3320800,117833536,78
4161714,214951383,19
4880125,279385962,97
9830558,768503498,31
9286991,437199845,40
5586092,405590343,55
1407474,949547565,84
8330850,73987611,34
805291,40051696,71
4000873,415082820,35
9704825,932579294,54
3365344,946650614,78
1580779,753403977,54
4396914,325956786,55
2592478,722595502,93
219472,794711601,95
7356773,790062856,67
5900778,285015611,61
1990799,989271744,92
6031135,563785689,14
9053476,262925520,3
1218073,906719685,22
931737,141000636,39
3696633,590096695,46
8048184,70106596,36
3521660,500064553,95
8584436,775574493,28
1794878,529877132,95
8954137,952522351,23
1867589,864209812,38
9829894,449573042,88
5848177,590997591,67
4606359,326638134,96
4627053,602570050,78
9778454,93175193,90
9113414,307856687,45
334063,795013472,67
6727759,346167609,50
578743,416043401,10
8548749,804713046,4
3747943,54399585,68
5872018,376124589,1
4504748,169800366,5
6094567,901960311,35
1857228,456212059,57
5706060,226962576,82
4968905,822321148,15
8055946,604854022,69
1157881,546141423,48
3463134,240292535,70
9620921,336790660,94
7237362,588526715,38
1899016,689853677,95
8201009,97164059,12
3580502,233724155,64
267992,923954181,40
9688099,664804963,52
8141923,262348291,68
8671351,881281337,92
2714819,871301216,28
4328925,814986256,81
5619638,272666764,82
2364476,762588505,53
5084576,535290838,86
2268629,606044944,1
9084167,286983465,32
9408282,922585126,42
5425747,762357390,37
8914843,788678229,56
3813169,876436927,76
5042797,459214383,51
6708364,185626095,98
7727385,13281929,43
341068,647389786,56
1707780,672487789,36
7222992,366308922,43
8920598,784484148,52
2634325,735201637,13
8492689,474341101,66
5687457,204012000,61
4649477,673320891,44
839765,779823179,29
8822168,451275711,39
60398,500289880,63
3704865,957189509,6
5681176,495323549,10
3825663,838534726,83
1147853,918213595,49
9168536,782744070,3
6423007,853193393,96
7014166,570273895,93
5829726,555380152,68
5637487,955734208,69
6337197,901225830,77
7594340,306378011,92
3858536,128541928,91
4454172,308402737,58
5626331,365599193,86
6995609,288295914,27
4382388,290303634,28
1872263,276774623,81
8321791,325757474,41
8487860,380905077,4
2607993,42396874,81
3196425,101624113,5
5930304,803060320,56
2877623,31008727,82
2563335,188456346,38
7139935,516948262,49
1402961,721679214,77
1931268,494448284,49
1032855,739352610,72
1016420,895558282,93
8628900,341362862,54
4212250,594134324,12
2464309,299233865,96
303501,631976309,21
5057790,566623559,21
8851497,880713802,52
4105468,15487235,39
8843451,844112946,22
6911322,95777689,58
3247643,441052114,8
5412612,299170895,12
5686212,650165495,6
7300008,901062858,30
8948365,160407236,68
9150474,956557614,35
9720936,489463131,39
1001924,761126300,82
6621593,850702843,40
2143545,237533375,80
1270576,737975496,80
8338624,874255669,85
4601724,761752440,17
8036290,551440161,69
4068655,317091001,49
7583242,457922264,87
8387514,321225962,90
9909292,266182494,98
9029162,717152680,59
3782275,423784808,7
2498472,727005463,47
3709270,791731266,43
6836225,583368461,70
4126814,418698696,73
5775983,202549243,34
7430931,787319049,90
1406667,734843479,97
7149813,242484096,88
2702717,238502024,14
4485930,86917157,50
5720534,969943817,31
7558461,900279000,77
9411363,308077963,43
8581246,364751908,9
6015574,808814821,76
4490330,799940205,8
2090296,380905077,90
8349905,213518037,58
3219711,465227809,62
6498132,933972636,13
9566003,292102747,90
6172388,517449724,97
6902072,442201073,22
1790813,770577665,74
904493,536560599,26
6027499,581647961,92
5640356,863514171,2
7678324,160018328,83
5909537,821438180,100
8466979,386873306,8
9888157,493929521,25
8578437,993549382,60
6034926,444908977,69
4161714,340939352,15
7757026,628798007,16
9482561,335234396,45
1250385,189728461,60
2919151,398266314,100
1473448,913469111,28
580516,23088765,51
6874762,97880220,24
5020632,424230577,38
9286591,326167133,9
814391,818644402,100
6608292,108429393,79
2357106,144251318,68
5457391,703184010,93
9266131,790692568,60
2127142,304422022,65
6421888,779719076,92
9963071,390234343,94
9951198,505546895,95
9415340,850702843,47
4943146,152703083,10
7910333,12168836,12
8872147,932672131,37
8300899,311976780,55
716577,887962011,73
4545152,308733677,88
4846850,150062716,63
8715656,974331730,80
5807505,619124255,38
7138798,11911606,92
6368940,261555806,97
6698842,218803175,80
1021363,904078399,99
606204,824615368,97
7300008,741883900,78
3514699,80080665,12
8621153,22759852,80
4485319,54039421,86
7234313,737975496,40
1771336,243123938,4
5949069,591476490,19
3577272,974924668,71
8824020,741837390,53
6872980,698708442,68
3678476,281593530,16
2865726,425767064,50
9148780,691584916,89
9688104,35952207,70
4223798,979309449,51
1740581,807089257,27
2200092,299657143,67
6304044,98294016,20
1612073,970865150,1
4041891,27578470,99
4254110,868723501,34
1837772,253441344,41
8520875,354284751,69
4727320,998195068,43
3819249,629465193,22
4430640,548562979,85
8326167,250032753,42
7408852,728418262,17
2932844,750619433,75
2216323,808658320,54
3592561,856274891,11
8404385,583255637,71
8459129,649868171,70
7842011,961418611,45
6424020,613896280,64
5805184,101943463,28
7079741,837972341,53
7550821,10399831,44
3233751,712237217,76
5890410,496811836,13
518623,945709067,54
7758239,443641082,37
4770169,33185299,9
839186,220374644,66
9728916,278749167,49
2441552,865384257,82
8037774,454386665,29
5377060,16486393,29
6282847,460723034,15
5041012,880615438,32
9588185,113580094,82
8505923,549529556,4
6678550,789481399,88
4784131,563850901,95
8308282,309559956,72
8260137,168920322,12
2606772,608510489,99
2005733,750423916,78
4485319,243123938,89
7807791,344536675,72
149127,810076965,2
4446501,381464388,65
7043317,413790395,86
4167979,758812564,94
5143386,206242219,91
4223798,353393335,38
1551212,20502757,79
763199,733975804,72
6874451,93291492,76
4402660,237939605,82
7336809,881285380,4
4398249,956023498,75
1000321,474789440,7
1621864,275569408,60
7823520,220365050,96
4473995,829997536,63
8934082,911713461,48
5090996,739466526,9
5683767,115697517,80
8092685,812593924,54
7903138,823877137,75
7998881,641156802,72
3184207,610179972,73
2155493,676695649,65
4025747,875855859,28
2599472,293850165,82
8797282,387400439,57
2466786,523580722,78
5820816,874261557,30
8625558,38837620,47
8485512,737735906,88
9476430,970240085,56
1555820,238161876,93
8842633,742050156,14
4834618,582013264,18
6532842,66227081,68
4659760,670642509,97
6897826,433184275,99
6803857,864641058,69
3307445,85245607,90
4947673,349309181,11
1091083,467174634,62
2633439,955433903,64
4544903,289166718,72
5677616,869677499,29
8843401,511045449,39
4539933,492815479,82
3071214,721271522,95
1765163,559296570,15
1648095,414056641,89
3888287,19022736,38
6546959,268533841,17
2779741,548650094,36
2978683,298202501,28
2939885,868709123,61
5587129,12190363,3
8256149,840922636,10
3101141,892539926,82
1581283,144201293,7
5485352,338883236,1
3733547,844405828,99
6229319,473837115,74
6638375,548675985,74
2823824,145724723,64
2150360,318869314,93
1137050,318144863,33
375016,492843732,46
6261903,798480887,45
9236034,445014910,82
32847,987048912,58
9140488,250988132,23
2207772,492988244,3
3847315,49995027,42
8275760,357676668,55
1265023,226219744,71
814391,240266510,46
2265999,925275237,22
4925069,472479520,41
8815837,848261851,45
3347403,542468985,20
1622037,693068821,85
1897696,586143060,91
8149256,53195104,48
6285952,510959251,62
6012838,426729411,72
3655282,608127782,76
6805466,520698418,27
5391415,987077483,68
7585048,977166875,12
5315298,960937519,2
1263846,672734674,71
3890223,11492741,35
227298,889955984,21
3272119,510631578,61
2199706,176044651,50
6305477,541628098,68
5041012,363829435,56
5549346,240603944,69
838138,164786327,62
4162636,176236210,2
3601795,213430143,80
7343735,289147589,20
5359328,820399773,95
3156602,718101409,27
4953934,61959763,64
9023356,750520124,47
9864703,600702077,86
8026327,666853219,61
3436517,512994237,62
5263846,628377175,60
2337424,330233191,77
9759875,782029679,22
3250406,651262370,8
4664924,25873221,91
9927836,478016370,100
8374045,566359243,31
8232874,782665992,6
1544733,918210181,31
2061960,501019804,32
6826902,457657476,57
8325641,441240089,39
3521443,940941716,11
9392937,269782153,79
6384859,438700246,36
605967,421416727,74
7299785,586914763,60
2463664,755050372,60
7636807,996435776,75
1096852,745815751,9
224917,181337297,89
3228589,324873011,61
636249,218712858,63
7494017,673320891,95
2814240,837871927,92
4714037,300180030,76
9748602,944622954,29
3397427,36780438,72
4439534,642650718,43
776793,186440077,24
2012696,176479163,33
9402724,679441556,74
7343735,361830274,54
810259,546152203,10
8566882,124364266,57
231269,398266314,100
6005155,978541178,31
6438390,834358882,99
7061288,176880569,19
1889147,999187403,99
7568800,402267517,91
5654325,376658338,70
3813947,488410366,90
3142458,598161318,92
8318203,456651211,49
1862450,495957150,11
8321691,552388087,1
1876434,353916067,54
7322474,219545979,36
8770273,303990103,17
3462872,708345257,48
