nro_seguro,nombre_aseguradora,cod_compania,tipo,Legajo,CUIT
6687327,Gordon-Brennan,8084047,pick,63401905,7369771251938
5880120,Newman-Lowe,2039864,option,96244369,3132645752360
9974393,Robertson and Sons,2078458,whole,43863389,1237724253691
6599349,Davis-Davis,1708931,determine,44087130,6758504528729
8619594,Olsen-Garcia,5591354,speech,48042300,1841342514072
8429297,Thompson-Villegas,6682324,various,46791786,900571744132
3110583,Johnson Inc,7919456,weight,31078217,5994028763188
8650201,Franco-Allen,9930042,foot,63709998,3150125894842
7264873,"Ford, Carter and Bryant",4629174,suffer,18887757,9830850461239
7137718,Yang-Daniels,8084480,central,81520243,8725616633312
3068191,Barrett-Thomas,7115160,mind,11683782,9631948227017
8642905,"Robinson, Whitaker and West",6542054,site,65917822,6042901525103
889319,"Sanchez, Mills and Barker",1199215,adult,94057773,9428727871888
1271118,"West, Orr and Moran",2902654,dream,54002060,2789046760616
7394385,"Thompson, Santiago and Bartlett",4577369,develop,1349531,1631763341992
938813,Powell-King,9571534,politics,69230815,6349003050401
5024675,Rhodes Inc,1953174,room,48231509,9585177106999
838138,Young-Potter,1349493,late,48101441,2604143434850
7536702,Cunningham Inc,9394557,develop,59249660,2651410189987
4776197,"Clark, Nelson and Carson",5836109,national,20260928,8028473416125
767453,Stout PLC,7049647,better,91761404,3698281176883
322019,Martinez-Spencer,7336666,become,91187269,6180718943988
287314,Hudson LLC,8117431,expect,75017271,3595609527526
7476158,Wright PLC,605249,we,80285586,4703347677836
97576,"Tate, Choi and Aguilar",971366,factor,9240100,9285144063194
8137587,"Lewis, Nguyen and Cobb",6541798,turn,456741,3038131498871
6608465,Saunders LLC,5722780,now,32593284,2083908227665
4497723,"Simpson, Villanueva and Chavez",318756,father,85245976,8068823797945
1836627,Smith PLC,6709995,mother,48326207,6613715703811
5197309,Fisher PLC,4457627,south,66937970,7034028583632
6849006,Miller-Jackson,8979371,significant,94204361,130045131909
201124,Nash-Carter,6976619,tree,47090335,2706456474851
3800118,Benton Group,2531720,manager,42270627,6308526089277
5610156,Hall-Hall,6742750,animal,94309017,557007907533
107979,"Lynch, Flores and Stephens",7486890,then,52279888,4333701281122
4589309,Turner Ltd,6335744,accept,55083728,3673926400389
9385671,"Turner, Hahn and Johnson",8998044,free,18371748,6676427812666
8793897,Hickman-Reyes,6484138,gas,61534858,9250725960381
7272372,Hughes LLC,6618829,become,14226197,8557705983808
4783749,Edwards Group,8586104,candidate,27889683,3019677080848
1946096,Pierce-Jensen,5292773,trouble,89566212,7929681777537
961806,"Rose, Miller and Bowen",80983,respond,7923699,4957238148730
1945904,Williams Ltd,4421138,join,59240555,7039731730983
4775789,Thompson Ltd,2973459,body,77079641,1147732492702
8798339,Mitchell-Thompson,7306149,site,23690784,9934691914278
7530642,"Miller, Lee and Parks",9969878,dog,66410274,1720483104334
5187208,Berg-Carlson,6761517,value,36492228,8848140018773
2393000,Thomas LLC,1909774,particularly,93265272,9465942811191
9254077,"Briggs, Beard and Valdez",1400545,responsibility,93450168,385960195912
7406789,Powell PLC,8074217,law,61431118,4945400809277
906528,Young Inc,6661174,decision,1128587,5594849144467
4832826,Wilson Group,8244653,trouble,48871161,4965944700134
1089372,"Reyes, Moore and Evans",7271457,enough,30879724,8266960032050
8857472,Welch-Reynolds,8230438,follow,75111565,5488865604134
5861279,Gray-Rhodes,8156613,reality,53953684,6963586419196
2787334,Turner-May,6595352,step,8344319,1143474680286
154464,"Bennett, Santiago and Bautista",5117964,again,49728353,7803619257496
6960279,Green-Howe,5920147,water,21037415,6454991570027
9031293,"Rice, Boyd and Marks",4885349,be,68443617,1016365183029
2438613,"Charles, Hill and Weiss",741469,allow,40436819,2601411622545
6731660,Little LLC,8814172,ask,15954563,8013015651975
2030638,Sweeney-Smith,4246750,during,70142627,9403241519226
1834045,Colon Group,1818714,beyond,56485757,6775938024540
2280214,Gray-Peterson,6525950,feeling,22795240,9466831417101
9870768,Nguyen-Flores,146058,plant,68834109,621373425471
8721153,Mckenzie-Howard,2797267,may,19501157,1983135734499
3191114,"Williamson, Duke and Wyatt",8626838,factor,98509567,2785431286916
2417233,"Atkinson, Valdez and Johnson",2756557,foreign,72091617,4665079416928
7531685,Smith-Carpenter,5478520,prepare,42118228,6407513962319
1341868,"Rowland, Fox and Wade",2094413,billion,52210654,9179505557396
5591014,"Miller, Myers and Mendez",1856432,theory,26730153,1777349991366
5161737,"Williams, Larsen and Obrien",9087724,interest,12948302,6538746564040
2934416,"Mckee, Morales and James",5584668,small,9605141,1920430587898
8114893,"Stephens, White and Huang",1818357,level,5578274,3345802975678
2918417,Petersen LLC,6940820,PM,53456774,6273877091847
5257617,Soto-Gillespie,7874232,only,49985838,6716067900855
2141680,Martinez Inc,7922189,doctor,76698863,5348664295677
7031836,Stewart Ltd,9232421,truth,8759988,5652379110447
4110813,Stanley-Lambert,7600246,visit,66732966,6807921884830
8975714,Foster LLC,3720515,assume,69306798,9734109885699
6378860,"Sutton, Morgan and Love",8535467,same,41875027,40122927244
8474007,Lee Inc,4136835,focus,16758369,8601981157103
5527103,"Nelson, Mitchell and Williams",5418994,through,61808764,9632668726178
8045685,"Young, Schneider and Collier",9470683,cost,92639565,6872967626184
6463642,Daniels and Sons,2272422,suggest,17084906,9931619320215
8621153,Cross PLC,5798364,business,46006709,621397813801
1636783,Gentry-Simpson,3043282,as,93911889,9546587229823
2205656,"Freeman, Lamb and Cohen",2470409,exist,64385936,2671990868711
983705,Fry-Richmond,7040380,small,7181054,2003674583952
9586352,"Fuller, Chen and King",6553733,by,63828814,4619280180485
2586269,"Hodges, Nelson and King",4441660,really,30922329,9750601911416
3518545,Reynolds-Vazquez,9836964,listen,35082724,5337202814760
8639293,"Villanueva, Sparks and Diaz",1022621,her,87044293,8967241093267
7015142,Garner-Roberson,4349500,herself,32722796,1331777933632
8045065,Curtis Ltd,4685252,very,48551596,9057648042803
4949546,Farmer Group,7976460,agreement,58385956,9777249976414
4611669,Nunez-Brown,5392332,capital,98754091,4170179277449
644313,Hernandez LLC,9087139,cup,44877138,9828994955221
5441499,Welch LLC,2735006,medical,71359691,2200253582442
7191375,Hunter-Newton,6803271,job,49553526,6610245026628
9133414,Hensley LLC,5598629,gas,86745538,868961561227
8165981,Lane-Golden,417313,other,57741774,9150709394663
8986756,"Elliott, Spears and Richards",3024005,player,97874857,1509958933167
5046857,Garza-Greer,975378,toward,63989845,3614760381502
3068805,"Johnson, Cruz and Robinson",7861370,never,46675672,7284326086715
5875128,Clark-Hood,7386189,make,1573867,4130067514104
5277264,Meadows PLC,4397374,later,6947187,8938200880781
70827,Brown-Mccullough,8784614,rise,54601606,2147706769417
4652329,Harris LLC,584613,later,55290564,4303502023149
8933730,"Morgan, Koch and Franklin",8580064,treat,98899346,9838263654080
8753195,Grant Group,8461019,head,19659113,6825569372221
115096,"Sutton, Harrison and Johnson",5123781,simply,29121378,9831803196022
8877323,Perez-Parker,6581622,blue,53631943,2744161761422
4017628,"Lewis, Jenkins and Gonzales",304628,type,31837144,5331917611625
4502873,"Clark, Smith and Garcia",8337274,surface,36581916,8236452524836
2133908,Hughes-Adams,2677147,help,28591240,214477080199
6083334,"Martinez, Johnson and Willis",5462273,left,66565519,5945120659823
1797085,"Scott, Brown and Smith",205903,call,9418824,6721814098866
9563001,Black Ltd,2843117,quite,79327365,2887628965115
1304897,Jones-Gould,1563063,huge,51678127,46768786579
2516827,"Garcia, Thomas and Johnson",5119813,many,17617722,2410693125059
8348592,"Martinez, Frazier and Giles",6901061,central,2886939,3148740400709
687988,Ali-Yang,5747318,six,32054608,6537026329801
5201290,Moreno and Sons,4063812,be,26877989,357603943214
4618290,Daniels Ltd,3199374,individual,59557881,681896137534
2972919,"Dorsey, Taylor and Garcia",6080926,today,38884668,2116006842357
2753205,Lambert-Maxwell,7467985,election,40251060,9266114168585
7307426,"Garcia, Winters and Stewart",8365468,seem,8004529,6004074791656
2373823,Williams Ltd,1880861,public,57315155,1557264272230
8715801,Wright-Martinez,8840902,prevent,25851241,5837119135983
403465,Hayes Group,3581635,manager,61795232,8591408941992
1248667,Peterson and Sons,5106057,number,54868802,9421227805542
4821347,Burke PLC,5025317,blue,88156091,7608298211389
4292680,Pena-Hernandez,3776852,machine,42404676,2236440154676
945907,"Armstrong, Crawford and Greene",6685888,music,9112114,7454729920346
4911913,Phillips-Vargas,3674546,thing,78183373,9705278498753
7796691,Lambert-Davis,5092274,I,47562607,902766691119
274798,Greer LLC,5625929,really,2438465,84213323483
3158824,Oneill Group,4696057,southern,23130175,3354789932385
217080,"Lynn, Mccullough and Brown",7251097,pressure,93405246,2015131800446
4304539,Marquez-Farmer,7092980,which,14924645,5302433980815
4221751,Bishop Ltd,9155930,effect,44520554,6280473064800
8183121,"Morris, Lutz and Frye",7213308,once,16788690,2349631499560
6563050,Brown Ltd,9228274,run,526978,3172830159349
8547478,"Perry, Garza and Watson",2169594,resource,65090775,9999168388740
3376936,Green Inc,9166479,modern,33226539,6750790909008
3708193,Benton Group,2752477,modern,1106989,8163489009206
6108704,Pierce LLC,8063932,simple,57957189,6062550978435
6424673,"Lutz, Lopez and Arnold",3156035,become,49027464,8679812725065
675407,Morales Group,9015497,give,39262436,6640021725086
2431084,Jacobs Ltd,3898390,crime,96022668,6321968120462
2081179,Graham-Johnson,4682841,trouble,30795362,7745298785758
5305318,"Anderson, Parsons and Gonzalez",3159026,nearly,5947102,2676745956668
1908909,"Cox, Morrow and Kline",1570186,give,88158357,1886908038113
7476082,West PLC,7452332,right,26985169,7527073727108
1526123,Lopez-Rowe,8415549,light,86178039,4334349076506
7372963,Lewis-Neal,222835,early,49799070,9161665309628
5663016,Avery LLC,9165207,her,75569725,668639207772
9345650,Johnson and Sons,4760851,single,72901355,7589283635938
9990019,"Lambert, Roberts and Bryant",9283058,high,60102092,5867588286439
8256336,"Hernandez, Davis and Brooks",5050044,know,76339208,814708409614
9425568,Mccarty-Moore,352882,meet,87855762,4957809902315
1988922,"Roberts, Anderson and Serrano",6692616,party,49959362,1902873174958
2564941,"Perez, Stone and Kelly",5815707,family,77823766,6983185888423
362404,Gonzales-Hayes,2992491,player,9914571,8515703406648
1162108,Edwards-Bowman,3149817,region,83700947,4826656691090
5516755,Shepherd Ltd,8811114,instead,94884069,8509766142281
4709934,"Nelson, Walters and Snyder",2147109,serious,92873861,8455407308011
5939481,Gross-Barrett,4295503,official,86912010,3618979203005
4701792,Ramirez and Sons,6457221,then,44700924,126475856699
562778,Olson-Long,6673978,challenge,25978869,8083663317698
3329712,Harrison Group,3203806,particularly,23279828,5507570710242
9552230,Kennedy Ltd,2228054,strong,59387726,4439299495865
429362,Patel LLC,1828554,though,47309114,7582298440702
8548749,Wright Inc,2827605,sea,66917387,5917132219389
9500340,"Edwards, Logan and King",6277311,air,3892635,617163690135
617670,"Fry, Bridges and Nelson",4038386,life,58886086,6206764219174
6340529,Taylor-Knight,7335875,choose,43350395,2902615533014
9027354,Cooper-Huynh,7115157,ago,79227419,4877320377227
9000427,"Bautista, Thomas and Baldwin",8002314,list,90349294,7871875040670
7559114,"Grant, Gill and Fleming",4580145,professional,71351797,8823430549853
76834,Newman-Mccann,8689487,because,88462534,6153864312901
3572668,Rodriguez PLC,4122735,better,65166624,7280322655553
7641430,"Thompson, Gordon and Trevino",4005422,end,23063626,9227888387545
1734503,Smith Ltd,3662750,others,97247630,5079417277960
2606673,"Robinson, Jordan and Ortiz",2788850,nation,28890830,3977005525402
5851869,"Williams, Anderson and Walker",9622020,management,22687295,5821267420452
6135821,Henry-Warner,2396452,develop,3273983,7020385495843
9656856,Clark and Sons,2936044,model,41303334,3633556869864
7997185,Craig Group,8052160,ask,67144621,4201131327968
9658188,Glover-Adams,381929,report,26702419,3090816750130
8545760,"Lara, Gates and Green",1044041,international,29052430,5115624286088
4023538,"Dyer, Sampson and Moss",5797953,significant,65580424,7017002071567
303046,Morgan-Curtis,3328833,bring,29965285,7163731776805
4724007,Mueller Group,9695713,them,78896242,2978392867622
6042495,Warren and Sons,503193,whose,30046668,4525305032544
5147255,"Miller, Ross and Stafford",6402288,risk,90244358,5846497651577
6526078,Nunez Group,4940932,ability,53584826,708340569635
1981275,Wilson and Sons,3059568,hair,15081242,1598492498692
2874370,Coleman-Nicholson,7467075,loss,87579012,9917775838858
2171912,White-Taylor,9699010,partner,22232113,6012640563327
6275011,"Wilcox, Williams and Stewart",5835088,station,60506284,2575784593198
1083374,Martinez LLC,9574277,something,10612677,5808706249460
7976299,Chambers Inc,4546289,foot,16878173,6386402125125
763132,"Hooper, Lopez and Williams",4711729,dream,51663487,8383435663733
9341246,Lee-Anderson,1659073,dark,9095257,9276285489111
6443047,Frazier PLC,5503889,shake,7960574,3603422797356
9522169,King-Dyer,9180142,black,14402448,5372616847003
4393891,Brown PLC,3757342,skin,72617778,8932505121724
2626588,Jackson Group,3504937,them,83167704,7227796171327
4959853,"Williams, Martinez and Jones",6365823,Congress,29228552,2101948967455
2410092,Davis LLC,9498397,bit,68135383,2616017192674
5169615,Peters-Wilson,9734920,week,45731274,6587268736764
3252355,Rogers Ltd,3639930,scientist,49128991,2675559284506
5230123,"Taylor, Savage and Middleton",7079166,morning,4585511,9078415356547
6397150,Middleton-Wilson,6304785,pretty,5863314,5292299108684
5792443,Perkins Ltd,5768273,century,16888610,3301941786249
6140135,"Garcia, Davis and King",5920770,within,59902220,1302289525477
2191792,"Bryant, Dillon and Ramsey",1737382,tend,83258318,3074391745279
5792637,Cole-Smith,9825144,mind,88112184,5678856496840
5704093,Scott LLC,7011636,consider,7043780,9450125198775
373453,"Ramsey, Bowman and Knight",6454844,city,45760806,1414064245403
6461699,Wilson-Russell,6602303,Republican,47809743,6255261905911
2398229,Perry-White,4602346,international,73297904,1824254089014
1860109,Hutchinson-Flores,2139716,for,73836833,9388550408304
3432484,"Frazier, Griffin and Cobb",2096216,new,34325970,1483221217699
8594295,Estrada Ltd,1011815,staff,59520846,8382963791006
5055626,Schaefer Ltd,30491,eye,23176025,1632757339624
2804301,Sawyer PLC,4823735,seem,92938497,3790458532307
9215858,"Robinson, Noble and Norman",757042,left,78904315,9276989118283
5176031,"Sullivan, Collins and Frye",9450444,common,91730000,1297948991854
7765419,Galloway Ltd,9744550,trouble,41948993,2107807885350
2324779,Mata PLC,4967922,meeting,22300911,2242318570410
6455210,Torres LLC,1118256,artist,11934045,6225861300228
8185948,Farrell-Campbell,4221634,do,31669931,9525999230470
5546180,Blankenship-Faulkner,9858966,church,32277612,2969660426670
6548836,Horton-Cisneros,4280538,clear,13206666,472398803001
9498067,Christensen Ltd,2517383,level,51113073,1266092312034
5138114,"Waters, Ramsey and Lawrence",5810440,ok,190510,5350058030919
4416659,Snyder-Campbell,6399369,however,90768426,5928800159377
2093664,"Watson, Solis and Smith",5654062,entire,81803269,4571503623279
556235,"Allen, Curtis and Mitchell",5795087,market,46196900,2941490134682
4203038,"Bryant, Phillips and Fleming",7039380,beat,97890284,2706950660855
3276761,Martinez-Hubbard,3385225,set,12864594,6920775370002
1919709,Nguyen-Hunt,1410043,wrong,57033258,4319832907483
996351,Hampton-Wright,8702517,laugh,17515541,8907668042655
8782873,Ramos-Bowen,5911547,step,76461871,2039335411013
2705986,Romero PLC,5128993,possible,85692466,6832516145277
5591414,Young Inc,9268547,natural,63137004,9468973387360
8236887,"Daniels, Valdez and Warner",476830,important,50985135,6323361186425
2056346,Garcia LLC,2825284,writer,89918853,3595609527526
2807665,Boyer PLC,5496693,catch,34024245,8280374508848
