legajo,numero
71727119,14952664712
14072903,99251109350
73398060,77655783716
28878775,64402919015
63126537,65218535417
44726246,19410945655
27761450,26986348447
16879586,90766947143
71907083,83445675697
30064693,31717530742
92420047,81396796010
15909560,47539247343
39635278,32870956451
54700969,81142640167
80848790,53693719575
30116258,31041277784
73784780,86408883337
71318465,7324624901
85936663,69072794824
15861595,26542112037
47080907,59116838301
2577022,27967169681
61727215,22856705692
52071931,66266026447
26172817,89323875433
76059994,56521075639
44190501,83218435331
63909252,18204579264
85231604,89374063130
5404591,46809170747
4576026,86864463138
84439975,23239854228
23927042,7871466150
47499465,84933804850
653519,29346460240
49177180,52664969159
55770216,63064276320
29954239,77994192324
78966185,76445581762
50791177,62596877951
26124204,56369976659
17807662,67066604270
8359899,90429710379
48408326,60747620412
50261890,76362080465
6548746,9019771915
61474024,71374833783
41211033,19977027645
3545716,44187076878
69557581,81507701436
91801133,42521573904
60694237,91186871908
9091953,2245928509
95617620,8983287471
78663475,66067236175
30661571,50649528632
85207021,91833083557
67826362,4939270150
7624347,94685979816
18041817,63078422797
22164877,66549690830
36251496,90631712920
33168900,76435873880
30973254,44842969200
63668263,78361006044
18289953,16717266674
84363589,35380865671
53296474,62311582972
61989059,6625069344
98063336,35602375373
6974015,17485454537
85844428,16396906361
19630308,33627958431
61576182,54901326805
828032,18155929984
49769914,20406326469
81830839,44624658760
95067395,60721655095
65017494,87259913637
58747368,26475048435
65537153,92553985352
62953147,23322046609
53128506,85504329656
11338222,77480954970
4824999,4198750091
17737195,65763872375
9826347,94835624172
31643165,41024774364
33313068,64054499223
21146328,82095869020
59620759,98630225895
39099642,17408075711
46414630,66256010640
74613621,25241170512
23982190,38110226481
64330033,92404316313
86381132,46029411161
44019170,98379834553
62371373,74020824714
97934785,91989168684
62225497,85535386393
83906241,88837282143
4302327,71968736575
86119388,8350314219
27425049,26608631381
33918307,99402193195
47746018,48974983524
42937697,93120436750
28417466,50246768979
41214341,18522530925
88535847,41738282718
77515863,81027558061
4105237,55267623019
22116981,46821602330
68490022,8939959810
81800215,41423324770
12511202,84110451641
79304003,81654876544
59481585,96009874639
9182964,621378835
28967643,5905641040
215152,55857539078
4174352,20016124734
70950527,29368411754
4403814,93248416019
68636253,47456969724
58518337,51150310175
25803295,60883113390
53411861,65002411723
23499656,47503863054
70977858,62256069979
24667963,48187751139
74769444,86151467504
743673,27336221210
78654208,17874080050
89877410,21655644888
95089283,24055602400
33814602,14840155211
52275063,96726512734
87008181,94385258155
55809815,85983780908
42985719,29380554339
19843415,31133388512
16875376,65834069488
94481160,65927447291
77886418,69148554034
2039408,93068855238
55079486,99673784803
56389150,24252268012
85343817,90253686979
17872701,15162869519
51450321,84349542943
34157402,52367421355
29042546,2971262276
61388126,85703318584
19109142,36546955071
98977566,3493076433
33441074,84519171586
72094534,6995092962
85828442,53060514164
77328574,16110560051
59221589,64102724335
87103568,12962614901
71271842,52836520845
40234738,19075339354
24607900,37077017655
85313971,63874789820
16840968,83537804690
64965269,72081867840
19315177,29925498082
58914143,9149464890
70864056,84173089228
43737708,3162069252
59771035,63690798131
5906400,41842027834
53581673,42104553624
55848669,39651651725
49705342,60789856722
82416081,50436769630
24753314,58284389982
2427443,38507995818
15718086,6631780182
95717930,2975952899
73312180,51766235943
42572603,94613574790
51174882,16504167809
90299563,49800235510
77756031,49824831151
84670022,9177336978
20175504,30963929067
94701790,2905088235
3548951,48499081571
75742412,88539491347
89144169,6762853914
20918836,48526863381
74107305,96471622832
76574689,90506752591
60380832,79531227794
19479467,64206043729
92211911,41110467016
15526350,55549707561
48026977,46510824900
43158642,69688087417
45093016,58258505474
46843623,14360897728
42909192,46190194273
14367967,40593337785
22319216,80705312280
47770532,85963466037
55771957,63400571655
8902853,56159580056
90020177,386657287
85379832,41641322695
29872727,10069945714
9890442,7311670891
566215,6762858133
89950598,44670175132
85112492,39685642049
6511043,12958406137
54162321,23349940512
62232326,71863243179
98437156,49545912915
62758548,57966408351
3503214,55531213602
48470163,33137257579
52810393,19939226248
16428594,20176839322
88207665,3090384253
2474094,37278537201
43302235,76237580595
3164132,8508466646
9455119,86413195910
1112668,2925754624
81885634,30921531224
61806592,14229663685
75178992,97876518353
9635981,47676294224
82271636,31640549973
84655866,11017274946
52726264,39906647524
67410476,80924774935
57931755,21445962881
40270025,53442861141
30950783,12719099630
46664453,31640146995
34688906,6880895760
80269683,31927246822
93045488,61768579608
35568302,79857721702
81840795,79104646450
78610046,46226533776
42526745,71637316750
65101407,47805297382
30736870,81532634486
37773587,77650527218
47519760,18769388743
42029093,33552996208
488378,36089447441
94886310,90786879071
19832832,54872079590
75201804,99553879944
96272074,78713848603
80277417,56383944749
97873953,85526592581
9847237,75420880527
76915002,10112074992
49609956,36944185950
6609407,23730286187
56806482,72417268267
46649887,46490545011
81405012,46967235953
97703179,8957899256
28022121,87866079252
60836924,91823990688
65810694,63530749643
83256244,61894446795
50950864,98700763346
77266861,80763548438
41637246,41069575953
45346376,70875934643
74127412,60409102605
52761894,4895545179
4247684,89128980336
43074489,43260227299
74491462,74086596256
62233745,64956972699
34141322,35447453132
84890474,39107802684
62730412,74944957534
42933467,33566450561
856157,96198204497
80553033,77080504318
21169881,99980273132
29559579,49568380236
89652960,30220380887
3842815,28991113912
86659123,19993045712
52577110,5856387853
56889364,21321201159
7530340,35309430578
66018343,29638779038
72625553,89190296933
43807793,19567666786
89009559,46145136579
49517657,23307700382
87582775,1293359734
47007353,85693344574
4366857,66243416716
29808650,43323613097
95618886,87276587811
79420205,84259649499
26563783,28334077969
54946088,74583573092
51228726,31366071734
25695663,63342959820
69353159,48102947311
60109161,58106681091
50822602,95787119474
45821017,65186690845
14763790,13360327023
30032086,27593552818
12968638,65967254469
52753921,20776246395
90899385,4158953730
46444177,3096357941
62572086,37768063109
96880495,83341908509
70563081,555546680
57299320,92599733371
80921860,92897649192
50991608,52959461302
76454110,80548744917
80461322,2700784333
13796164,99178979483
49869733,61309021027
2267223,5274776155
79562142,1922126827
96781394,22398239599
86081494,26258604707
5928163,22741892045
48273378,43263270166
63239200,23254783926
53262978,63893434799
93141617,37405664734
24910999,20193004253
93175701,16735783075
75308912,39068618351
32903095,84825735075
6586809,56500862418
19476885,57239760956
97914867,82739426529
7232372,23800281961
32947730,54275250422
84753262,57393066398
34835301,1922570990
38008912,72671970933
79831884,68073846765
58243778,80616074967
54429954,16681159582
75996559,35822166868
15549888,9124624676
25844766,27452503949
9744966,38276095900
71532358,2488494040
76938910,30174474091
92628811,29717522375
93353429,53337478816
84687294,52242864816
50336317,16983164213
164675,31002245523
84020225,20967163987
4286301,3437945612
36134788,28299834710
58376830,84914913412
37319980,14226328815
90972898,17461949784
65002435,74253818350
9890198,83866591129
73773158,50640482811
83190802,4249653725
79708674,55179880849
10366789,58721321544
55380201,39227409546
5594565,55632240453
31564125,93390653921
48314979,59697239768
91407864,40222933248
2579917,3991639225
33027876,49926010101
5899801,93882481949
43895149,32659484176
34526312,58581799936
58878525,90766947143
23064847,9678221102
53176019,45129192155
33006489,10739969026
97841771,8462170010
75366602,27534853133
24113843,73157282550
86171083,22368151913
47761409,54909315848
39070791,8185273949
5158506,26661949137
31664807,57594667001
32038970,20265036731
94990043,28574916305
24609325,29538803335
17243626,29617395
77857362,51623404151
10032773,50583877787
53576989,57814348952
92071003,83540935443
19296244,47111486068
99575629,16488745999
70665012,47237099689
60519979,4316679709
82557942,89201446687
64336925,13148355046
19489854,57024945420
99269647,35457668552
31445035,51282913366
27926704,13121938133
53957542,84722959364
27898128,46523467969
62835636,42767494655
60381890,31003722219
31836142,59719388707
13050763,95671817900
13970620,96262829919
68347606,52118606170
77992572,62311582972
9070849,54885606186
80027027,47904151729
57975032,65950065805
48185247,16835275453
95655748,76423891810
30478060,81804794997
96212680,67958365668
50224955,78537639965
51116699,87217599812
49864851,17211704886
76714044,45578111114
31525741,23547316192
63401935,65365683781
61235581,3088355868
91866118,27801106713
58560553,63332018264
59720723,86729616907
79761039,10922285357
39781826,1559848374
53722153,4873743730
12050773,72766804975
29089255,69915462773
44188770,47589088646
92152121,64266922187
64676400,67966064196
79928979,13529534396
97568158,92572720035
41194680,22340903454
75180144,26642557856
28488822,55893476802
45870946,93689270426
48062917,2990299662
91998679,46247154982
64828177,26608631381
97815195,39903831775
40445161,3555900449
22468469,8991382400
76793480,42295714209
28044263,13429428332
59549643,44552407094
2575473,16354030557
70754968,97778253460
12799728,63050727986
73217787,33337066293
99926078,67655436487
73403980,80995079647
34289345,77915195480
55494399,4588345631
60953719,8793526792
85560132,96856820116
37592488,95314099454
48895269,21002783920
73466776,97006866879
66802084,61537388808
30045450,71881023350
96881299,16152255102
44177328,90769540354
96098899,20549039163
42381999,47225902942
18000082,49986315398
89348882,38465525275
40682902,93286460108
46742169,84172090055
23782773,23320790412
81143700,43510996524
51763917,135164187
6197883,33454417799
61805358,60104383332
9401598,60325693313
94691388,7970452784
98286219,95342484582
23444204,69910321196
51272222,19938130667
82270600,90032737356
98376431,50963784467
16539057,76293942833
70138771,16358083917
33486916,25371400090
