legajo,DNI,nombre,estado_civil,email,sexo,fecha_nacimiento
60274099,24185684,Derek Hart,Casado,patrickkimberly@example.net,F,1990-09-11
2840126,47325550,Nancy Bauer,Divorciado,fowlermaria@example.net,M,1970-06-10
60250917,98807281,Bradley Thomas,Soltero,amanda15@example.com,M,1989-08-23
84064956,59265171,Brittany Powell,Soltero,nmoore@example.net,M,1970-07-31
64020856,81888543,Phillip Daniels,Casado,tamarakelly@example.net,F,1972-09-04
19742944,96187265,Crystal King,Casado,laurenjones@example.com,M,1980-11-27
25355477,83208327,Kevin Ortiz,Soltero,mitchell18@example.com,F,1999-05-24
20240721,53453412,Thomas Evans,Casado,travissullivan@example.org,F,1985-08-12
67335405,67041507,Vanessa Henderson,Casado,laura17@example.net,F,1994-09-08
30156365,27873837,Jill Wheeler,Divorciado,fsmith@example.org,M,1995-05-21
52498413,41214649,Gwendolyn Underwood,Divorciado,davisamy@example.com,M,1961-10-26
6236477,53920614,Robert Gomez,Divorciado,brenda92@example.net,M,1997-04-17
99409423,24512944,Dustin Campos,Casado,toddluis@example.net,F,1962-03-26
3350418,68510514,Lori Brady,Casado,garciakyle@example.com,M,1996-08-10
51327439,53976634,Tiffany Mcdowell,Divorciado,xwilson@example.net,M,1996-09-25
39888220,43893209,Raymond Smith,Casado,meganyoung@example.com,F,1966-01-01
9466259,38330703,John Martin,Casado,kenneth08@example.net,M,1992-01-19
70338327,62499565,Paul Harper,Casado,bobhumphrey@example.com,M,1984-12-12
27122487,12674863,Patrick Mcgrath,Divorciado,estradamark@example.com,M,1978-09-07
90539881,21259969,Richard Henry,Soltero,philipstout@example.org,M,1990-08-01
56204092,43304155,Amy Marquez,Divorciado,hholland@example.org,M,1976-02-28
38308720,23856199,Katie Knox,Casado,troylam@example.org,F,1975-10-08
3459847,16860286,Nicholas Duke,Soltero,cassidygiles@example.com,F,1984-04-29
23500529,74397156,Claire James,Casado,xosborn@example.org,F,1975-01-09
69948017,49931452,Patricia Pierce,Casado,vsolomon@example.com,F,1961-03-09
52420158,18465553,Jeremy Mcneil,Divorciado,kyle71@example.net,M,1994-07-29
48015869,51202630,Michael Bryant,Divorciado,evargas@example.com,M,1980-11-19
6426983,43795491,Terri Lee,Casado,troy66@example.org,M,1977-01-12
12635160,99879257,Megan Bartlett,Divorciado,fisherrebecca@example.org,F,1977-10-05
66259286,56985798,Amy Vargas,Casado,samanthacollins@example.net,F,1998-02-12
95938242,40040233,Timothy Torres,Casado,kellylisa@example.com,M,1967-01-12
60477604,54318055,Emma Ford,Casado,emily52@example.org,F,1978-02-27
99116536,41153026,Nicole Stanley,Casado,ballpaul@example.com,F,1997-01-07
57430032,10386978,William Flores,Soltero,ryan59@example.net,F,1996-02-14
13275804,97576865,Wendy Spears,Casado,hernandezshawn@example.org,M,1980-01-08
50423071,59785170,Amy Nunez,Divorciado,alexisdavis@example.com,F,1977-11-08
94417822,13660908,Timothy Williams,Casado,wwilson@example.com,F,1970-06-26
51864232,96484874,Christopher Reynolds,Divorciado,kevinhutchinson@example.com,F,1985-09-10
37079121,89637577,Stephen Day,Soltero,arroyothomas@example.org,M,1979-02-22
23962407,73072214,Mark Reyes,Casado,seth14@example.net,M,1977-04-24
63346622,79953030,Renee Hernandez,Soltero,ncook@example.net,F,1979-05-02
31788843,97890718,Kent Berger,Soltero,briannalopez@example.org,F,1985-02-13
8513409,31879279,Bethany Ramirez,Casado,usnow@example.com,M,1971-07-04
27269356,66798608,Jessica Johnson,Divorciado,walter63@example.com,M,1978-04-20
27166851,71399575,Tonya Reyes,Soltero,gilbertbrandon@example.org,F,1996-11-14
25707804,93510827,Dennis Davis,Casado,matthewlewis@example.com,F,1993-04-12
42423720,60797124,Jessica Whitaker,Casado,jocelynjones@example.org,M,1981-09-17
20690925,80192646,Jennifer Simpson,Casado,umorris@example.org,M,1983-12-29
32257177,64765899,Dawn Green,Casado,christophermason@example.com,M,1995-11-07
6224221,10150077,Melissa Pineda,Divorciado,elliottpaula@example.com,M,1961-09-23
82524983,81279419,Warren Peters,Divorciado,rodriguezkeith@example.com,F,1973-08-03
93159795,91628992,Alexandra Small,Soltero,ycox@example.com,M,1986-04-17
95157641,81928158,Andrew Simpson,Casado,laurenwilson@example.com,F,1989-02-05
72336073,55664698,Christopher Romero,Soltero,jeffreylee@example.org,M,1984-08-02
91716909,94401923,Cheryl Moore,Divorciado,tvasquez@example.net,M,1975-06-07
13680204,93496161,Joshua Rice,Casado,sharmon@example.com,F,1962-12-31
85399214,32693775,Connor Davis,Soltero,bgreen@example.org,F,1992-04-17
4849856,53383981,Mrs. Katherine Sanchez,Divorciado,veronicagarcia@example.org,M,1966-09-03
35312899,93807944,Anna Davis,Soltero,preston00@example.com,F,1995-05-28
30660072,64215418,Alexander Hicks,Soltero,brianbrewer@example.org,M,1984-01-30
87240579,85869150,Edward Edwards,Divorciado,diana43@example.net,M,1995-11-26
24577782,61650031,Matthew Moore,Divorciado,doughertyjasmin@example.net,M,1961-10-18
83590885,43763096,Kimberly Clark,Divorciado,chencarol@example.org,F,1987-09-14
88152640,41426205,Andrea Young,Soltero,jamesdavenport@example.com,F,1988-12-18
88715124,41260781,Eric Barton,Divorciado,nschmidt@example.com,M,1991-06-07
80397340,57045517,Sarah Gonzalez,Soltero,patricktapia@example.com,F,1984-09-18
36073627,90730524,Paula Chapman,Divorciado,allengregory@example.com,F,1989-10-06
15625809,34357047,Alejandro Lopez,Soltero,dustincummings@example.net,F,1982-05-16
86341877,15516698,Micheal Perez,Casado,angelaking@example.com,F,1989-01-17
16454709,48534253,Gabrielle Buckley,Divorciado,lauradavis@example.com,F,1990-06-12
62940563,15700842,Nathaniel Cobb,Divorciado,michelle02@example.org,F,1966-01-04
86414121,85612502,Lauren Johnson,Soltero,michaelbrooks@example.net,M,1993-07-22
87096743,15789375,Jamie Lopez,Soltero,nharris@example.com,M,1976-09-29
75567556,90053116,Shelia Johnson,Soltero,joshua20@example.com,M,1991-11-06
38158546,78023390,Michelle Joseph,Casado,timothy30@example.org,M,1999-03-16
82659471,27674320,James Park,Casado,thomas72@example.com,F,1967-01-03
21767686,28419182,Janet Brown,Soltero,pamelacowan@example.net,M,1974-02-25
59498956,13865862,Emily Myers,Casado,donaldsoncharles@example.net,F,1961-10-01
58360877,61694673,Kelly Floyd,Divorciado,ktran@example.net,M,1967-03-13
17551378,13056786,Jonathan James,Divorciado,barrymason@example.net,M,1994-04-14
8709508,46093594,Claudia Smith,Casado,judy69@example.net,M,1987-04-14
44211438,20120879,Bradley Leonard,Divorciado,vargasaaron@example.org,M,1978-01-30
43023862,64669157,Miranda Barron,Divorciado,pbest@example.net,F,1989-04-19
31360179,69475086,Alexis Howard,Divorciado,qtaylor@example.com,M,1972-09-20
67288342,83208227,Marie Patel,Soltero,olee@example.com,M,1980-07-08
79898711,57252110,Dr. Robert Soto,Soltero,nmontgomery@example.org,F,1989-09-11
78399673,29182892,Lynn Peters,Divorciado,sarahjohnson@example.org,F,1997-09-29
63516193,99718211,Brian Hodges,Divorciado,joseph16@example.net,F,1984-12-13
50599472,96115721,Stephen Robinson,Divorciado,kbrown@example.com,M,1967-12-29
15778838,88855525,Ernest Hunt,Casado,vwhite@example.org,M,1996-02-22
32019691,22375180,Troy Mcgee,Soltero,gwalsh@example.org,F,1987-11-24
61799250,57263494,Eric Bishop,Divorciado,wilsonrobert@example.com,M,1966-04-25
49504323,69935175,Denise Quinn,Divorciado,lbell@example.com,M,1961-07-08
65234976,24977121,Rebecca Ruiz,Divorciado,stevenpage@example.com,F,1994-02-12
51415413,44342690,Lisa Brewer,Casado,matthewhoward@example.net,M,1973-03-12
52642261,77876913,Amy Tran,Divorciado,troy15@example.net,F,1974-07-09
67420660,29435922,Pamela Carlson,Soltero,clarkrobert@example.com,F,1965-04-25
75479538,49149677,William Chavez,Casado,walter68@example.net,F,1995-09-17
20315678,46954059,Paul Robles,Soltero,tinajohnson@example.net,F,1993-03-20
78249561,21392944,Casey Taylor,Soltero,kathyramos@example.org,M,1988-04-18
90907145,82181538,Nathan Carter,Divorciado,jeffrey38@example.org,M,1974-08-27
13094481,46363430,Scott Daugherty,Casado,cdixon@example.net,F,1989-11-17
28454989,25540664,Roger Brown,Divorciado,qkirk@example.org,M,1984-11-15
53956871,59935766,Joanne Alvarez,Casado,carpenterdaniel@example.net,F,1995-03-13
51532249,72605230,Kyle Murphy,Divorciado,tfowler@example.net,M,1992-04-07
24812886,15999031,Amy Murphy,Divorciado,isabellamartin@example.com,F,1969-09-08
64556816,93951461,Gabriel Lewis,Soltero,kathy46@example.com,M,1980-07-26
89276159,96390721,Jared Evans,Soltero,diamond53@example.org,M,1971-08-04
98385914,53154624,Ariana Marshall,Divorciado,lsantos@example.com,F,1984-09-12
20849992,86466856,Jennifer Jacobs,Divorciado,boyddiane@example.com,F,1993-09-13
95671323,57206044,Tammy Wells,Divorciado,tmichael@example.net,F,1977-09-01
80068480,74394848,Daniel Lawson,Divorciado,cstone@example.net,M,1974-10-31
21570695,69212521,Danielle Gibbs,Casado,mathewroth@example.com,F,1963-10-09
4616762,44767600,Theresa Mathews,Divorciado,kerrimoran@example.net,M,1997-01-02
32969747,92671211,Kevin Fernandez,Casado,flynnanthony@example.org,F,1987-02-19
66647539,48087581,Angel Serrano,Casado,trice@example.net,M,1966-08-20
46676494,44018112,Raymond Parker,Divorciado,bennettapril@example.net,M,1986-08-27
35840965,45385763,Stephen Mcbride,Divorciado,sarah55@example.org,M,1985-05-26
71543902,94371441,Joanna Powers,Casado,oneillmatthew@example.com,M,1993-04-20
61579608,24196534,Jaclyn Taylor,Divorciado,hwilliams@example.org,F,1995-04-01
90203286,12121943,Laurie Brennan,Divorciado,ihancock@example.com,F,1982-12-25
8560556,14660131,Robert King,Soltero,henry54@example.net,M,1998-03-26
19059056,25149605,Megan Myers,Soltero,chelseareed@example.net,M,1992-01-01
56064793,90436808,Sandy Willis,Divorciado,hatfieldkari@example.net,M,1991-01-05
87791961,54648526,Kim Villanueva,Divorciado,sabrina53@example.net,F,1965-04-09
74271991,70533197,Dana Patterson,Soltero,ryancastillo@example.org,F,1971-09-02
80895505,88327942,Rachel Stein,Soltero,amber80@example.net,F,1965-06-09
56594939,76856586,Brittany Kline,Casado,juliawatts@example.com,F,1984-08-11
14052379,97975097,Isaiah Compton,Soltero,imorris@example.org,M,1997-05-17
83510844,31912749,Megan Webb,Casado,joneskenneth@example.net,F,1989-08-16
69627850,54864097,Brian Sullivan,Casado,jimenezarthur@example.org,M,1973-05-15
95803710,28062264,Angela Mckinney,Divorciado,ymoran@example.org,F,1999-04-14
19340151,20904929,Lisa Rosales,Soltero,robertwilson@example.com,F,1970-12-20
24338449,54035659,Walter Jones,Divorciado,greengabriela@example.com,F,1960-09-07
91529945,17917903,Alfred Alexander,Soltero,monicale@example.com,M,1996-07-09
38086718,67509989,Lisa Johnson,Casado,brian88@example.com,F,1998-10-24
80907924,70177484,Jodi Graham,Casado,iross@example.org,M,1978-07-28
18279563,12819498,Barbara Harris,Divorciado,garciarobert@example.net,M,1959-05-25
22446318,17202899,James Ellis,Divorciado,mhernandez@example.com,M,1967-09-13
69983157,89879997,Pamela Richards,Divorciado,scott23@example.net,M,1990-04-28
60755933,71165991,Anna Williams,Casado,robertharding@example.com,M,1989-11-25
3766875,95041598,Sonya Wilcox,Divorciado,alyons@example.com,F,1961-03-14
15171710,14498347,Erin Scott,Divorciado,rgibbs@example.org,M,1971-06-19
2813303,41328059,Brandy Jones,Casado,williamstodd@example.org,F,1986-04-15
20564580,56580992,Lisa Rivers,Soltero,jarvislauren@example.org,F,1996-11-13
18004589,58061270,Lindsey Harvey,Divorciado,tsanchez@example.org,M,1971-08-18
40698059,83019739,Colleen Solis,Divorciado,michael98@example.com,M,1974-12-20
8506061,19807422,Dominic Schroeder,Divorciado,hernandezwilliam@example.net,M,1982-10-28
92376008,88819639,Donald Allen,Soltero,barbaracummings@example.org,M,1965-01-28
40131839,24815144,Kimberly Campbell,Casado,knightmegan@example.org,M,1975-02-15
76202425,65325656,Jennifer Suarez,Divorciado,dvelazquez@example.net,F,1962-09-21
67081886,25751130,Stephanie Mendoza,Soltero,laurengilbert@example.net,M,1995-10-13
69073027,43313142,Amanda Jackson,Soltero,jeffrey49@example.org,F,1958-08-09
95259775,86412811,Alexandra Campos,Divorciado,yvonnemedina@example.com,F,1960-02-07
23961654,63354847,Megan Flores,Divorciado,joshua28@example.net,M,1984-03-11
16123842,15190799,Kristina Robinson,Soltero,samuel94@example.net,M,1991-05-30
64636127,39983533,Mario Jordan,Casado,wilsonnancy@example.org,M,1974-08-28
62484337,86545765,William Thomas,Soltero,novakjenna@example.net,F,1975-04-05
76537531,28443949,Janet Oconnor,Soltero,brent09@example.org,M,1989-07-13
48622145,51082121,Emily Hall DVM,Casado,kayla57@example.org,F,1985-03-28
37464493,66380851,Christina Espinoza,Soltero,gregory24@example.org,M,1989-02-26
24562828,79396654,Vanessa Taylor,Casado,gfarmer@example.com,M,1970-10-08
75606667,79648524,Laura Sullivan,Divorciado,hburns@example.com,M,1965-01-31
79522973,33852312,Anna Brown,Casado,igarner@example.com,F,1967-03-08
28175092,22618260,Sheila Holland,Soltero,ymartinez@example.org,F,1979-04-08
59470666,95576805,Ian Howard,Casado,erikelliott@example.org,M,1999-05-22
94020909,76098567,Jeffrey Woodard,Casado,elizabethortiz@example.com,M,1967-09-12
96307824,28383262,Melissa Hunt,Casado,garciaeric@example.org,F,1980-10-20
40759953,20772766,Sheena Thompson,Casado,sullivankimberly@example.org,F,1985-07-08
47754121,46679446,Nicole Dougherty,Soltero,forbeslaura@example.net,M,1985-06-26
31343467,15486535,Richard George,Casado,lsimmons@example.net,M,1986-04-18
17006435,46723806,Rachel Cochran,Soltero,bcampbell@example.com,M,1976-06-28
90850428,57044977,Kenneth Irwin,Divorciado,ygardner@example.org,M,1997-05-02
16304666,18342205,Michael Turner,Casado,jerryjordan@example.net,F,1973-05-31
24555771,53417828,Dana Huffman,Soltero,turnerbrian@example.org,M,1993-09-03
48980215,80572788,Jeffrey Hernandez,Casado,terrence80@example.net,F,1964-10-03
5073225,25134388,Nathaniel Walker,Soltero,kevinhood@example.com,F,1973-02-13
50744142,56356848,Terry Henry,Soltero,nduffy@example.org,F,1973-12-27
5112656,80672444,Alexander Mccoy,Divorciado,mcgeeshawna@example.org,F,1972-11-29
53307221,89374180,Erin Moran,Soltero,cadkins@example.com,F,1968-06-23
82189935,32002623,Stephanie Reynolds,Divorciado,barryandrew@example.org,M,1992-10-04
12405261,85499958,John Johnson,Casado,marshallmeagan@example.com,F,1997-03-30
26224383,84931548,Ethan Ramos,Casado,shaun69@example.org,F,1991-12-19
27783570,77513893,Caitlin Wagner,Divorciado,timothyhill@example.net,F,1985-09-08
46645887,13781781,Nicole Lawson,Soltero,heidilee@example.net,M,1982-06-01
70253478,50212070,Marvin Huerta,Divorciado,gabriellabradshaw@example.net,M,1993-05-23
37081309,35996612,Elizabeth Wilson,Soltero,bholland@example.com,F,1994-03-20
95454161,19934554,Jonathan Young,Divorciado,richard04@example.org,F,1999-02-06
51180483,55271095,Christian Garcia,Divorciado,gallagherdennis@example.org,F,1980-05-22
36634856,24748469,Jennifer Powers,Casado,davidnguyen@example.org,F,1991-08-05
2369504,91046219,Stephen Pham,Casado,josephedwards@example.com,M,1976-10-22
56125965,21857996,Pamela Lewis,Soltero,hvillanueva@example.org,M,1979-02-04
12618955,55563024,Phillip Armstrong,Divorciado,maygina@example.net,F,1995-09-24
90173826,64306456,Anne Ortiz,Casado,danny26@example.com,F,1968-10-01
83442889,42838134,Brian Gordon,Soltero,gary28@example.org,F,1978-07-23
91041334,84703042,Kevin Wilson,Casado,jgoodman@example.org,M,1988-05-18
3623929,77050514,Mario Peters,Soltero,mejiachristina@example.com,M,1975-04-23
11692601,24595758,Stephen Parks,Soltero,charlene03@example.net,M,1983-10-23
37575405,59172652,Kevin Brown,Divorciado,nicholas25@example.org,F,1964-08-24
98030561,81563066,Dana Cohen,Soltero,fmiller@example.net,M,1964-09-16
75068029,91409390,Hannah Myers,Casado,janderson@example.org,F,1958-10-09
89272003,21063539,Barry Morgan,Casado,perezdana@example.com,F,1993-06-19
59611123,60956062,Jordan Mills,Soltero,michael05@example.com,F,1964-01-24
80262072,37628712,Pamela Carter,Soltero,michaelsmith@example.com,M,1985-04-10
27747567,85196599,William Murray,Soltero,stephaniecampbell@example.com,M,1988-05-05
85012583,94276737,Tina Estes,Soltero,gregoryhowell@example.com,M,1979-04-04
44388272,86595290,Samantha Smith,Casado,kbrown@example.com,M,1982-07-19
67562603,72582659,Jacob Andrews,Soltero,michaelclark@example.net,F,1978-06-09
35895545,17535804,Lisa Butler,Casado,nmartin@example.com,F,1969-05-19
59864813,92758139,Catherine Fischer,Soltero,william75@example.org,M,1958-11-28
69746832,46966343,Marie Schaefer,Soltero,mariamorris@example.org,F,1995-04-24
85424026,34204535,Dylan Brown,Soltero,edwardstina@example.net,F,1990-12-02
71973160,14333184,Randy Jones,Soltero,lewisdustin@example.net,M,1986-07-18
23620025,67152308,Jacob Barnes,Casado,sandyfowler@example.com,M,1999-02-02
56333180,64986036,Michael Webb,Divorciado,jeffrey67@example.com,M,1966-07-15
30120520,90444172,Todd Perez,Soltero,heatherfranklin@example.com,F,1980-05-15
614697,29661598,Steven Gentry,Casado,dawn73@example.org,F,1994-06-04
49137576,93575385,Keith Smith,Casado,smithkatherine@example.com,F,1958-12-18
66644935,96929697,Justin Collins,Soltero,eduncan@example.net,F,1995-12-07
67549717,22772975,Elizabeth Smith,Casado,emilygutierrez@example.com,F,1987-10-29
54825391,47826539,Christian Martinez,Soltero,deborah95@example.org,M,1971-02-05
180173,49703636,Gina Lee,Casado,jacksonelizabeth@example.com,M,1989-01-27
39512889,77638870,Frank Baker,Soltero,deniseroberts@example.org,F,1966-01-16
58332531,43539658,Raymond Cook,Soltero,jamespage@example.com,F,1991-09-24
75652271,37940671,John Mullins,Casado,ralphallen@example.com,M,1996-02-10
79259517,35274783,Christopher Greene,Divorciado,cynthiataylor@example.net,F,1970-03-09
68620366,13768134,Zachary Hudson,Divorciado,porterleslie@example.net,F,1983-06-22
37548631,62374091,Eric Richards,Divorciado,albertstevenson@example.org,M,1966-06-08
25363888,44474463,Kara Castillo,Soltero,alexander90@example.org,M,1959-07-01
84405107,41662975,David Hendricks,Divorciado,acooper@example.com,F,1969-06-11
37642544,32643971,Corey Romero,Soltero,terrywilliamson@example.com,F,1968-06-11
9835114,59086100,Jacob Acosta,Divorciado,emily72@example.net,F,1980-02-24
84844898,38251225,Phillip Ferguson,Divorciado,jeremiah61@example.org,M,1958-08-21
82597441,86604002,Jonathan Brooks,Casado,gomezkatherine@example.org,M,1998-03-15
