Nro_Obra,Nombre_obra,Plan,Legajo,CUIT
23916604,Gomez LLC,office,28795115,7612509497395
29612250,Garcia-Brown,remember,5269628,9223343995533
32645355,Jones Inc,dinner,41007443,8106257182016
28786128,Stevens-Jensen,eat,38585931,1541069198805
2280138,"Marsh, Briggs and Kelley",media,18197388,4263850551597
34434002,Kline Inc,pretty,35715058,3082861919957
1467135,Burgess PLC,hundred,83471290,4722617948291
80194366,Andrade-Robbins,approach,63340690,624765029868
89576932,Herrera-Kennedy,green,79642699,1561603643844
15076343,Clarke Ltd,traditional,24303737,8195495506543
68399853,"Salazar, King and Haynes",set,29272741,2286951175261
11690622,"Ashley, Hansen and Dorsey",general,55709701,8560291492601
61843803,"Kirk, Miller and Nelson",will,22276520,5102708344843
14361597,Thompson Group,center,16276277,5816397737182
6494416,Miller-Warren,class,77978265,8009682495222
192504,Scott-Smith,yard,63755413,2895580422291
31023292,Johnson LLC,manage,13058187,1627923425278
38801882,Martinez-Sanchez,kind,59627522,6059050889792
30306678,"Lee, Reyes and Martinez",story,96024843,5448284043563
27587778,Lee-West,country,63190651,2136925045033
10394678,Whitehead LLC,development,43494864,6825280957203
14428466,"Flores, Lee and Adams",set,53394374,9039472996742
68544840,Taylor-Evans,admit,34082488,3213844331550
43847655,Tanner-Le,case,64974651,2534446955494
20754926,Miller-Arnold,health,64322815,1652119991742
163889,Lopez Inc,economic,92419077,3322940897527
12870653,"Lewis, Scott and Booth",American,9363906,7967527916748
43629444,Davidson Group,with,24367928,5576713059880
4629830,Dawson Group,parent,4544981,6102456299199
77281770,"Diaz, Wilson and Huynh",business,56964741,6916568554919
41107510,Vance-Russell,will,53855539,4097109700104
72425739,"Elliott, Morton and Garcia",catch,32771282,7711945249335
82669474,"Landry, Jacobson and Campos",girl,60910541,5550190559134
55029633,Atkins-Petersen,play,1019441,6518599354269
11961562,"Lewis, Boone and Andrade",indeed,81511940,6821944255278
96028164,Baxter Ltd,huge,44155271,3407989891216
55954521,Ruiz-Harris,stand,64583000,1740813316625
47945289,"Smith, Heath and Moore",use,39971020,8316063423174
25410969,Perkins Group,around,18156098,9849590794946
99391507,Jimenez-Bean,fill,96100786,1880405598908
27336608,"Dunn, Sullivan and Davis",area,56327697,2320982602370
79809069,Gutierrez-Cabrera,compare,2300995,3525226589308
32622107,Shaw Group,drive,13169930,775484333918
22817767,Hines Inc,evening,1885382,2139973190669
55369144,Stout-Wang,home,59553490,6155545091818
51331701,Young-Jackson,near,32310264,2687721707193
39844571,Berry Group,red,68056116,3536533903643
40291620,Bruce-Thomas,conference,3453147,7059680819683
66541155,Sanchez-Santiago,news,1455172,3123029652747
36277431,Miller PLC,us,34255748,3047833273938
53034550,Maxwell Group,country,8759988,8608242437373
94278245,Willis and Sons,become,14469079,289640815935
42393468,"Stewart, Mills and Harrison",soon,48279472,8583728333807
21996495,Kemp-Thomas,fill,88366487,8886182009282
17603424,"Lambert, Bailey and Olsen",eye,51399198,1854070100189
67329395,"Clarke, Turner and Robinson",but,9715777,5672640073646
56486168,Thompson and Sons,few,71212832,9089418719743
86131886,Miller Inc,after,96541567,9198142381666
21733123,Horn-Benitez,four,65035713,7639828524250
44960519,Wagner Group,force,81003056,6321968120462
70995187,Haynes-Rodriguez,audience,74444273,82813459774
84552984,"Rice, Webster and Hall",speak,98442850,6877935673207
1741185,"Mcdowell, Rodriguez and Chambers",together,92416738,726705983712
49491623,"Clark, Pratt and Yates",heavy,11423380,6171064794121
85349538,"Lloyd, Mcdonald and Mckee",begin,88199448,3315575062655
8185591,Long LLC,nation,63236567,1317051480163
45059473,"Houston, Collins and Baker",development,605257,60353089916
37219614,Martin PLC,between,91951786,5761049516456
61006906,"Sullivan, Moore and Owens",education,17647354,6171064794121
23511763,Kim Ltd,their,29916653,8856357628263
87202608,Peterson Group,shake,72867406,7899146145546
52823381,"Ferguson, Osborne and Soto",reveal,51207766,6941110780771
79187987,West-Klein,gas,17561365,8294521361287
96193227,"Armstrong, Thompson and Cardenas",science,8785630,5105856391269
47349228,"Richardson, Hurst and Jones",option,43199108,4937107598492
26664451,Huerta-Wright,very,2436745,4304228567532
22450101,Griffin Inc,public,40000183,5835019290931
26162933,"Sweeney, Jackson and Jones",feel,24994567,6286174248027
93211144,"Frank, Bass and Wilson",scientist,74616103,8497920760091
82404333,"Wilkins, Wilson and Gardner",discover,10103005,9085380158708
82465959,Williams Inc,final,36810910,8859056413914
76268627,"Warner, Rogers and Lewis",go,35986478,2386514821092
93260350,"Olson, Hamilton and Elliott",practice,79455519,7390002045276
79445842,Reese PLC,institution,70637823,554345351532
78489335,Black PLC,citizen,92735374,2580076600359
6712807,"Wood, May and Porter",close,57175758,4960430459470
88004694,Anderson Inc,reality,47873455,3595360893800
50605702,Bell-Wilson,series,81181066,6279306245533
43039664,Davis-Miller,never,29073512,7102324106820
58986892,Smith Group,perhaps,86901813,5235171843011
24046178,Valenzuela and Sons,director,37769199,6057872430302
42648465,"Parker, Brown and Graham",somebody,63668090,3326943345638
95097869,Benton-Arnold,will,21065915,8826921307738
20268982,Hill LLC,car,66406641,6221819812757
25513467,"Simmons, Freeman and Olson",write,6825773,1809876918982
75902251,Wong LLC,why,87480335,5489858471669
8584791,Lopez PLC,consider,56594939,6221943429813
21791015,"Ross, Brown and Colon",cultural,52990678,6322917778616
41135794,Hopkins and Sons,toward,92456703,5968394270728
11318096,Shaffer Inc,wall,93413155,8770957344997
29613897,Harris and Sons,west,15506011,191497205487
17182278,"Shelton, Johnson and Anderson",exist,20764025,2247275644976
41261783,"Jacobson, Barber and Oconnell",computer,69194047,9825501873652
51928651,Clark-Green,Democrat,11864227,6944708396700
97555448,"Craig, Robbins and Lopez",growth,74488072,5232561421630
94078619,Barrett-Branch,across,18427274,3558629641014
71527235,Jones-Wilson,cost,27246896,79652233380
14733403,"Wilson, Kennedy and Jones",change,96199382,1079926034778
40593870,Strickland LLC,determine,59704841,864738464081
61937524,"Lopez, Garcia and Barber",one,58747368,1375294630974
87929483,Lee Group,various,68314557,3113229531752
2767944,"Bates, White and Joseph",serve,82037021,8457138386019
28380692,Young PLC,word,61367050,6925868895865
32688346,Figueroa-Burch,up,21588828,5081164557481
70282975,Murray-Scott,him,96212258,7047336992961
46610613,Wallace PLC,growth,77598540,4817131259570
24384422,Ryan Group,thought,64501880,6510188034041
28829409,Alexander-Huffman,whether,9557174,6902804885914
13524152,Martin-Strong,example,56166046,7109505338768
32489378,Brown-Glass,plant,85313704,8503099670184
42464936,"Roman, Padilla and Middleton",always,74342317,9912425312458
35646879,Koch-Taylor,because,46818492,6947980019123
9465049,Nguyen-Evans,member,16992912,9990041827569
26731422,Goodwin-Romero,hear,85617393,281991866243
71363609,Wood-Morgan,within,3464929,3373175484016
57120985,"Mcdonald, Ramirez and Mcknight",interview,12780463,7497735177246
557037,Proctor-Walker,discuss,33354395,7713536346631
12636226,Marquez Ltd,own,85306423,5183208791241
10027663,Jacobson Group,work,53373193,4146921618843
84283703,"Lin, Mahoney and Sheppard",political,93420167,514737405965
28620503,Willis and Sons,such,56818164,6265829451518
73975272,Klein-Williams,or,30490570,2219668978564
17944169,Allen-Young,politics,59480638,7650613719696
21182601,Stevens LLC,series,69891957,755591725564
14239890,"Harrell, Sims and Walton",PM,1327920,1893128381069
42131100,Manning Ltd,such,132180,1213262657400
56430615,Nelson PLC,spring,35805015,2827107552454
77982570,Simpson and Sons,sometimes,99388698,1037285937891
45180424,Holmes LLC,here,67379470,2025127748162
13620841,"West, Powell and Fowler",figure,35645929,4550920768378
707076,Newton PLC,letter,17151531,5602469268396
26348112,Delgado Inc,enough,73440642,1623367712053
61482086,"Le, Martinez and Warren",manager,23173667,2862812742710
5630748,"Johnson, Pennington and Simpson",stop,72273295,1931401618844
77603798,Berger-Bailey,realize,15019526,1266092312034
65029178,Ward-Hays,natural,61819852,4370046916887
38784699,Malone Group,pick,91042043,7078784875601
58241852,Mclaughlin-Perez,mention,97603233,5714236585763
4729527,Flores and Sons,in,97233534,2373609874281
85623157,Smith Group,nice,31815313,8605011658195
20906132,"Golden, Bell and Brown",sister,84476703,8074636704099
30955554,Smith PLC,speech,83982564,3378173688426
41090079,Smith-Wells,mouth,2863432,5415744767779
42947704,Ellis and Sons,friend,62100604,5518838096501
67231993,Benton-Chen,always,60014731,5488057359584
16935970,"Hamilton, Edwards and Mosley",he,20739353,4236800983036
19229104,Henderson and Sons,surface,77129887,1715099355732
74705165,"Cruz, Hill and Cisneros",Congress,9332091,603724150724
99449246,Hamilton Ltd,if,75498112,3211893020788
94415550,"Peters, Baker and Monroe",economic,2256919,3709291395370
93395315,Garcia-Moses,suggest,90634141,585834349267
14309577,"Wilson, Barker and Cox",ahead,16758495,1416089896022
36568824,"Bowman, Sanders and Murray",maintain,31793418,9991740902413
66932712,Morales Ltd,or,78279842,3598477335773
90001297,"Martin, Sanchez and Peterson",ball,29884490,6818303831538
65579113,Cochran-Phillips,security,32160342,7172403138574
9131314,Barnes and Sons,computer,2432256,5026909189559
57281623,Werner-Mcgrath,tax,53291307,558470836326
21278712,Vargas-Shaffer,oil,59904935,7078084364136
32555220,"Lee, Mason and Adams",kind,40984486,5221682606617
93785624,"Smith, Garcia and Hunt",wind,23937727,1923965228927
28203512,Brown PLC,response,16654259,8400734204785
48681467,Combs-Harrison,clearly,11123492,3155286720427
7041459,Ruiz Group,example,5485163,5227349736785
75338726,"Randolph, Lopez and Hood",life,25695438,9469638472950
75508253,Walsh PLC,certain,65802659,2462020706232
78824177,Bruce Ltd,join,44104322,8084282348902
60876321,Cummings-Stewart,institution,56469958,3192315019046
7861195,"Smith, Jones and Ford",despite,14659317,7923295543403
33974961,Barron PLC,finally,94636638,2541969378493
63575977,Rogers LLC,eight,7120684,3926703048655
96078236,"Alvarez, Fowler and Gonzales",anyone,16099482,5928800159377
65374489,Lee-Stokes,about,1606118,5838027551759
84472690,Mooney-Hartman,green,57064155,253868982489
79202405,Oconnor and Sons,over,78926960,9621106162046
87532144,Abbott PLC,mouth,61878385,6304513905178
23038,Barker-Barber,prevent,87163152,6946769281339
85397352,Scott-Jackson,throw,98521719,2136938784768
6540865,"Jackson, Pugh and Logan",wall,29300099,7683245194657
98465567,Holden-Donovan,if,15375232,7996880677450
11694123,Weaver and Sons,finally,41409293,9160013074795
48122507,Lawson Group,economic,85622461,2718060794354
17836646,"Reese, Turner and Murray",yeah,37562016,905830616469
49532489,Lewis-Cox,series,71440716,2356279442745
35771243,"Moyer, Roberts and Bender",step,67396430,7464773522844
99159508,Avila-Hodges,technology,35946313,9362806714581
69548631,Tate-Boyd,effort,60466016,7520322119335
5433747,Long PLC,reach,796575,5502044464660
11982537,Harris-Alvarado,collection,80104031,2231358172786
38671870,Jones-Marshall,whom,41629659,6856678305980
76850035,"Wagner, Randall and Baker",news,38943272,8440316897824
96006783,Terry-Wilson,institution,24671359,587767417694
76276938,Bradford Group,happen,81012274,9198142381666
64592400,Farley-White,stay,16079139,4933664938801
77121735,Gordon Group,training,82295091,5724331499149
52337649,"Ramsey, Barr and Herrera",moment,16564961,3210817527958
98098604,Sandoval-Morton,smile,91739366,4261937347030
62887664,Sullivan Group,of,13388150,9505818147723
3789592,Christensen Ltd,he,53231521,4974648274012
25287610,Hubbard-Santos,media,77137433,596096532996
27158405,Valencia Ltd,ever,19014880,8351113547677
5697489,"White, Robles and Brown",individual,88061345,4495110548572
95407376,Villarreal Inc,hair,443036,6175260816337
52307442,Ferrell Inc,late,31190125,5637473077059
35413007,Barry Group,travel,74704205,436037459559
48102531,Lee LLC,me,67071908,6258955800833
85008384,Esparza-Byrd,treatment,16554680,9208524959539
83921221,"Thomas, Cox and Stevens",author,56927307,5769215225842
16574234,"Blair, Burch and Palmer",adult,69548476,2803741582558
67677569,Patterson Group,painting,30644974,3947740123001
95600000,"Caldwell, Payne and Howard",physical,45973157,8166685689904
85762888,"White, Henderson and Huffman",value,70620922,7284326086715
9138608,Carter-Hays,trip,38875944,8110905704441
7827817,Peters LLC,common,11761819,9592750404433
73178626,Everett PLC,describe,78066728,8587201620800
40480367,"Mitchell, Ingram and Blake",lose,44296401,9245787771110
88868621,Johnson-Houston,power,94436994,9736836983402
86598074,Chandler Group,important,9832439,2520068335612
34831609,Carr PLC,work,83671831,2037165967328
53848308,Allen-Williamson,interest,14268710,8735796236564
90317832,Washington-Mullen,answer,52483254,5874708934711
25877568,"Myers, Colon and Alvarado",Mr,11870117,9801319903150
29757287,"Colon, Long and Bates",back,48151873,2117816434233
75845615,Ortega PLC,media,74605913,2997153135948
18825204,Rodriguez-Gutierrez,someone,87950600,333800034300
11061789,Jacobs-Thomas,still,7526305,6211543388093
84021486,Rivera Ltd,race,8011423,7280245032875
29346078,Charles LLC,bit,22336588,1793067730298
64155417,Wilson PLC,sometimes,90158573,8792728498481
517776,Klein-Brown,once,15032184,4683266607576
49777333,Taylor PLC,five,65789198,8884748452069
4135766,Grimes-Gibbs,second,15897319,3723468730117
64669578,Duarte-Cooke,model,16632536,5440381661114
9217049,"Chen, Hansen and Flores",that,20154207,988083763384
55975446,"Miller, Sullivan and Fitzpatrick",prepare,40705411,2453650045929
3411626,Ball Group,clear,3586821,1972083454409
99920982,Powell and Sons,official,14182873,5458744644519
35466103,Smith-Cooley,rock,82317498,3136328965077
33097245,Wade-Hays,bed,88113074,8635564131752
45057332,"Gibson, Johnson and Juarez",although,70592505,3434117504163
46500049,"Smith, Wilson and Wallace",despite,62878989,1549768655730
22759026,Lopez Ltd,audience,54094326,2260174229122
57920899,Harrington PLC,grow,2106535,3724810974378
7735503,Johnson-Ramos,young,8694117,1364037001814
65070520,"White, Smith and Brock",along,59908047,1198499857773
46491406,Gross PLC,American,57403193,5386592668170
49936091,"Lawson, Baker and Watkins",bring,46676829,7530101206155
80804567,Lane Group,son,64299373,1977701552384
57002647,Williams LLC,large,13945738,9128821489253
98993328,Moore-Mack,involve,17822552,2227120068700
51209117,Mcintosh-Cox,authority,91346702,4183571376930
69864660,Peterson and Sons,this,99540110,5006075032769
92563306,Webster-Howard,until,88244002,2113451315898
92820859,Rivera-Smith,operation,91141474,6684073615928
70313745,"Jensen, Wilkins and Hogan",alone,17423394,3614413370290
8554024,Roman PLC,society,63570589,3383951555542
16144597,Smith-Gomez,rate,46415169,7698704546760
77512666,Mccarty PLC,too,6585235,3136069718772
786773,"Townsend, Allen and Greene",important,43108857,7274126622082
21864034,"Johnson, Martinez and Morgan",seek,64754463,7414855279311
85639532,"Bates, Robertson and Moon",community,7667696,7244520838702
7877713,Abbott-Krueger,threat,14512440,6277514997715
74496764,Pratt LLC,wish,15228823,2249090576364
27361850,Scott-Wang,use,52901765,3949907654757
51416862,"Johnson, Riley and Jones",wait,42055868,769058849234
