id_domicilio,barrio,calle,numero,piso,depto,cp
32312501,Ronald Mills,61070 Mario Fork,8198,6,A,39123084
85198101,Hanson Run,489 Samantha Ford Apt. 725,12143,4,D,43372457
66214709,Kathleen Key,979 Rodriguez Dale Apt. 191,3777,10,D,19258945
8481465,Ronald Course,0821 Katherine Inlet Suite 651,74807,7,B,53792131
69415651,Henry Viaduct,2279 Williams Park,221,9,D,40492531
38374003,Mullins Throughway,581 Macias Forges Apt. 417,4031,10,D,13809123
3723761,Diaz Rest,508 Rachel Motorway Apt. 768,33236,5,D,13315522
43463117,Kathryn Camp,2547 Daniel Green,053,9,C,87262786
57836872,Hall Tunnel,7517 Nancy Neck,2599,3,B,24690083
97025676,Rojas Loaf,533 Calhoun Light,1438,2,C,80836313
5988869,Keith Junctions,9691 Escobar Valleys Apt. 051,604,6,B,5581104
56763676,Arnold Estate,79868 Jones Stream Apt. 845,824,3,D,32258079
213293,Long Alley,88914 Suzanne Pines,60472,3,C,37318530
39996795,Moyer Valleys,764 Brittany Points,7044,2,B,29348526
82857530,Victoria Plaza,2242 Rose Drive,518,5,C,26577046
38284244,Blair Crossing,3770 Cody Prairie Apt. 292,96861,6,A,84623920
26797041,John Village,1400 Martinez View Apt. 840,6126,8,A,87537262
35054147,John Squares,5480 Sullivan Prairie,662,3,B,31101819
54267007,Michelle Park,888 Gutierrez Causeway,90079,9,C,79279768
97286228,Huber Trail,08477 Beck Brook,89589,3,B,25240640
97612542,Jocelyn Valleys,233 Mcbride Station,884,10,C,53436626
83981242,Herrera Skyway,084 Ralph Mountain,26236,6,B,40102126
27639487,Hall Trace,715 Michael Circle,32359,2,C,88963567
28408255,Williams Mall,8940 Elizabeth Village Apt. 887,5883,10,A,84204918
64909907,Harry Flat,076 Best View,448,4,D,28736679
66038285,Jones Villages,70820 Boyer Grove,741,4,B,83260042
23851656,Powers Flat,41862 Scott Shore,96849,1,D,42953738
55964912,Powell Drive,6685 Huff Trail,6668,5,D,28147893
13663827,Dixon Forge,118 Pham Ville Apt. 470,020,4,B,26577046
59442116,Forbes Plain,2586 Rodriguez Radial Suite 948,5035,4,B,98557594
87296385,Anderson Expressway,819 Miller Manors Suite 391,02077,10,C,98125474
7314541,Wilkinson Forest,560 Samantha Stream,8806,2,C,63085999
46855424,Mora Cape,308 Robert Avenue,350,2,C,37943623
56013990,Dunn Roads,2654 Christopher Underpass Suite 711,226,7,C,62496060
27940616,Lopez Crescent,0150 Gomez Inlet Suite 807,0579,3,B,68126097
34783255,Henderson Manor,349 Moore Camp,586,3,C,56876522
79154675,Renee Shoal,35395 Anderson Lodge Suite 607,2282,1,B,43372457
33576184,Paul Garden,267 Snyder Corner,58854,6,C,20755468
91814241,Wendy Manor,3862 Wallace Stream Apt. 099,359,2,A,69004291
67533981,Parker Plain,00594 Brown Haven,3391,1,A,70330320
72032062,Scott Drive,08509 Katrina Place Suite 895,9797,5,B,34695051
62644311,Antonio Burg,99946 Joseph Views Apt. 888,3528,5,A,60693714
87385606,Smith Bridge,670 Eric Island Apt. 671,3811,5,C,71006698
49661386,Pitts Junctions,70728 Kelly Pass,4255,3,C,76190208
71398381,Richard Grove,91237 Sims Trail,76489,9,B,67420980
22364948,Anderson Villages,73528 Brooke Isle,90219,7,D,48386373
94819712,Kennedy Lock,15793 Powell Radial Apt. 361,6824,8,C,88797233
17703221,Patrick Shore,371 Williams Bypass,160,1,A,28707313
1408190,Kayla Creek,8171 Ann Expressway Suite 431,170,7,A,43533897
86911796,Horton Knoll,9578 Brian Turnpike,2783,1,B,7241721
41115251,Cassandra Shores,4422 Jessica Forks,05654,10,D,2618216
70387276,Olson Circles,21134 Kelly Cliffs,35549,9,A,12572753
54454243,Oconnor Islands,63143 Adriana Way,19134,6,D,43533897
86067480,Holden Haven,90637 Garcia Squares Apt. 386,19610,7,A,99078229
89401963,Davis Pines,4836 Sanchez Mountain,1811,9,C,15397633
12654153,Campbell Burgs,18568 Charles Bridge,40317,7,D,87892045
34990896,Cummings Radial,5806 Frank Neck,04113,5,B,63508160
21649524,Everett Creek,90263 Abigail Fork,1058,5,B,37610099
23892925,Villarreal Square,743 James Garden,075,7,A,1064709
635044,Mason Mews,3468 Park Course Suite 769,95962,10,B,39576405
62755916,George Plain,30610 Garrett Trail Suite 692,188,6,D,1115434
22731973,Sandra Loop,55654 Alex Walk Apt. 851,75831,4,A,23335204
22675819,Richard Route,9215 Justin Landing Apt. 482,04851,1,C,15134809
32515183,Marie Branch,563 Scott Corners Suite 545,800,8,A,97907919
92711782,Turner Rest,96539 Clark Lodge Suite 674,64505,4,B,84922586
42848875,Mitchell Keys,8966 Roberts Fields Apt. 392,829,8,C,6456639
84956531,Brian Falls,597 Hoffman Mission,436,5,D,52756757
66643186,Page Rest,2192 Jonathan Circles Suite 267,70469,2,C,59757024
74056807,Martin Route,799 Downs Stravenue,2641,2,D,75128230
70666731,Hill Meadows,0079 Steven Square,388,5,C,87449348
93514092,Wendy Villages,7988 Amanda Causeway Suite 690,629,3,B,50200731
73717090,Kerr Place,30906 Coleman Unions,186,4,D,93538522
5023601,Christopher Shore,794 Fernandez Spur,5267,9,C,49277207
91789893,Holland Port,9167 Winters Heights Apt. 831,39496,1,B,70059366
14313232,Kelly Point,654 Wendy Green,700,6,A,64897921
33325831,Freeman Inlet,920 Taylor Parks,1340,5,D,87355746
38703795,Norris Walk,412 David Mall,84406,4,C,63889011
15226595,Nicholas Village,995 Lauren Throughway Suite 165,070,6,A,57443972
16229364,Willie Wells,68706 Howard Shore Suite 288,5192,5,D,20571955
37760353,Riley Pines,980 Chavez Trafficway Apt. 099,707,8,C,24147612
95677500,Williams Brook,81854 Alexis Rapid Apt. 563,325,2,A,68370168
29119266,Martha Greens,185 Steven Ridges Suite 335,157,1,C,32094541
65149267,Rocha Unions,4071 Guy Squares,96433,7,A,62213884
91246194,Dana Circles,4636 Brown Junctions,7978,5,D,9211008
16693301,James Streets,7059 Anthony Street Apt. 744,476,2,A,28796398
24742475,Glover Greens,2966 Teresa Greens Apt. 060,7550,5,D,55821390
76356458,Juan Avenue,0012 Christopher Burgs Suite 807,659,9,B,60693714
6300364,Jeffrey Shoals,5404 John Roads,541,5,C,13867623
26540964,Torres Bypass,51913 Jeremy View,4852,5,C,84864753
47415246,Angelica Neck,119 Gordon Valleys,8284,7,D,5472120
3375496,Charles Vista,1955 Gay Ville Suite 616,5958,7,B,64047435
6672884,Horn Greens,987 Robbins Mission,163,2,C,56473270
98271210,Andrews Brook,97351 Brian Forks,8796,9,C,14969020
6741106,Jason Street,112 Peterson Landing Apt. 381,53830,1,C,50390775
66852986,Harris Bypass,853 Tony Cliff,3382,4,D,72712755
53185464,Smith Landing,9290 Andrew Points,42586,6,D,98626862
61697541,Griffin Turnpike,526 Timothy Mission Suite 873,58271,3,B,29724565
65480897,Douglas Courts,677 Gross Hills,2634,2,D,75995588
91919843,Richard Roads,1445 Chad Cove Apt. 956,94130,10,B,50630514
77276807,Schaefer Lane,317 Jose Field,43166,8,B,73569428
1714421,Jose Harbors,88446 Rebecca Pines,5788,1,B,7127151
50141077,Karen Manors,138 Louis Mountains,577,4,D,44674306
4734281,Matthew Brook,7701 Horton Vista Suite 666,5585,6,D,86582510
29408206,Weber Glen,7606 Hamilton Stravenue Suite 214,6949,9,C,12747943
52958375,James Mill,194 Smith Place Apt. 490,417,8,C,11624111
92729236,Smith Spur,14293 Theresa Roads,3777,6,D,36375079
60069727,Bartlett Branch,3054 Johns Tunnel Suite 335,413,1,B,43299372
90369405,Richard Skyway,8154 Catherine Harbor Apt. 700,408,3,A,20100164
90402220,Gerald Brooks,35621 Robert Burgs Suite 055,35504,7,D,10476907
36686598,Mark Flat,177 Kimberly Ports,19680,6,B,60883895
70410712,Megan Ferry,94375 David Pass Apt. 234,109,8,D,9764323
12013798,Simon Overpass,30549 Heidi Lock,0073,8,C,7850425
55742608,Johnson Cliff,2434 Clark Junctions,381,7,C,86696553
33670656,Amanda Haven,874 Fox Valleys Apt. 447,5749,9,A,36608736
85563021,Paul Terrace,20972 David Forges Suite 570,868,7,D,38373062
63508251,Singh Glen,0589 Brandy Land Apt. 018,8641,3,B,64641155
94550900,Williams Lake,173 Richard Spring,076,4,A,56876522
8236647,Beth Rapid,891 Randall Forest Apt. 051,12680,9,D,89253091
14298016,Melissa Street,325 Lester Park Suite 939,1479,9,A,1537055
73267654,Myers Manor,5516 Jones Hollow Suite 752,92588,1,B,82244161
22582611,Washington Ports,93496 Priscilla Bypass Suite 245,4536,3,B,71728658
77527739,Knapp Loop,606 Cowan Place,74068,10,A,99892236
5784291,Curtis Rest,4799 Ramos Green,73916,7,B,34719730
976107,Anthony Estate,2677 Bridget Lock Apt. 408,123,3,A,76516562
53531520,Victoria Cape,6092 Bryant Streets,358,9,D,69572889
80603152,Leslie Light,6411 Eric Oval Apt. 376,7502,3,C,72240191
35421442,Angelica Trace,92949 Cooke Ways Suite 506,625,10,A,60523013
84425986,Monroe Knolls,527 Cole Ridge Apt. 402,91228,4,A,99348271
12022067,James Grove,67501 Martin Crescent Apt. 398,46417,9,D,28736679
71170189,Allen Path,4253 Robles Terrace Suite 854,5029,10,D,81244333
74381618,Chang Dale,63309 Jaclyn Walks,653,4,A,5233864
45462915,Jennifer Groves,06648 Hernandez Mountains Apt. 523,605,7,B,53088177
49844790,Rangel Road,9552 Joseph Locks,7967,10,C,15225368
23298089,Thomas Crossing,87254 Timothy Unions Apt. 657,27950,3,A,46394993
56895323,Kerri Roads,59110 Alvarado Lakes Apt. 754,4724,2,D,81989435
31173773,Hayden Green,0654 Fields Trafficway,7175,7,B,37837166
52654593,Steven Shores,935 Madeline Lake,4660,7,B,32875398
95280084,Salazar Squares,23222 Thompson Spur,256,8,C,21313031
21905874,Moses Court,936 Christopher Plains,9584,8,D,2695602
80504848,Daniel Parks,0550 Hernandez Cove,3089,3,B,6956430
14898959,Tracy Flat,9241 Washington Lodge Suite 326,310,6,C,84365625
93436566,Bond Spring,0670 Lori Ferry,393,2,D,94215247
73921144,Benjamin Lake,44357 Davis Camp,9760,8,D,99139514
71791962,Harris Loop,3465 Sanchez Lake Apt. 174,310,9,D,23631912
21461290,Gaines Loop,30225 Joy Prairie,688,5,C,64815925
71478631,Kimberly Fork,108 Rodriguez Gardens Apt. 764,0510,7,C,19668794
11332653,Timothy Camp,7786 Brenda Road,131,8,A,87097042
98818354,Sylvia Avenue,05764 Diana Trace Apt. 100,0737,4,B,6655597
68294522,William Hill,613 Wendy Pines,40739,4,B,29242007
51811709,Andrew Ridges,9399 Scott Land Suite 076,167,7,B,80187057
815586,Becker Square,349 Michelle Loop,5346,6,C,83879797
85767943,Amanda Mount,13904 Jay Street Apt. 812,647,4,C,16271787
96952927,Adam Street,34353 Eric Neck Suite 769,06641,10,B,7425913
29865217,Brian Walk,272 Megan Wall Suite 343,76487,1,C,22176686
89215324,Murphy Estates,230 Scott Fields Suite 065,706,4,A,15599210
60746158,Kevin Pines,81357 Allen Plains,138,4,B,40620705
58387243,Hess Inlet,371 Rojas Curve,5156,4,C,67716311
85142675,Charles Fort,303 Prince Junctions,4223,7,B,85747851
23910421,Dennis Port,27980 Weber Gardens,5029,7,C,85621614
92859320,Philip Flat,432 Rebekah Plains,8721,10,C,48983183
37463709,Norma Way,048 Cynthia Hills,345,5,C,75547153
12326398,Lopez Extensions,7297 Rachel Camp,291,5,B,17477523
35418279,Scott Lake,92223 Justin Parkway Suite 045,3878,7,A,49898948
43537548,Griffin Cape,02133 Johnson Roads Apt. 872,4125,3,C,69421390
57655299,Martin Haven,755 Scott Circle,89469,4,D,40250113
79743533,Cole River,7194 Douglas Island,8311,5,D,88562625
82094234,Andrew Mills,2893 Lambert Rapids Suite 698,25260,1,C,93170130
76948488,Duffy Camp,98439 Holmes Knoll Apt. 524,9906,10,B,34691439
22552114,Moore Rest,978 Bowen Walks,43674,5,C,55940909
66929546,Elizabeth Manor,86412 Melissa Crescent,788,3,B,81537795
16974574,Kenneth Forge,770 Smith Lodge Apt. 305,83416,6,A,43035694
29676136,Eric Radial,83555 Donald Fork,72808,10,D,83285845
67103861,Andrews Points,54432 Benton Trafficway,40456,9,D,21841589
49402949,Gerald Pines,233 Case Land Suite 206,26387,3,A,59969380
35277776,Brandon Vista,3681 Sharon Trail,293,2,B,20387485
57731647,James Springs,859 Carr Squares Suite 854,7425,2,C,12643663
70029467,Joshua Lane,6182 Lee Green,39234,10,D,90590276
79715290,Sheila Meadow,02239 Brown Route Suite 193,46391,2,D,75828540
39100605,Bell Park,10847 Annette Road,28773,9,C,87759709
56229091,Kristy Trace,32117 Zuniga Way Suite 438,3076,1,D,632216
38262968,Angelica Plaza,526 Kelsey Island Apt. 804,23399,5,B,63120984
45259868,Joseph Summit,0674 Carroll Springs,34428,2,A,8578307
66640118,Lee Turnpike,25077 Turner Squares Apt. 988,9395,8,C,72298476
1997142,Everett View,7195 John Locks,8060,5,D,28285991
65388366,Jessica Ferry,37814 Medina Pike,171,9,A,12041417
12436880,Michael Station,23629 Peterson Coves,503,3,A,27361886
33958198,Scott Groves,854 Keith Freeway Suite 049,34926,1,D,30341218
14319540,Kimberly Overpass,97001 Ryan Tunnel,51578,10,A,59295559
58925407,Christopher Harbor,701 Luna Summit,4046,8,B,77518171
1075013,Galvan Courts,36249 Cain Bypass Suite 303,88277,8,C,61356938
66449120,Amanda Lakes,91736 Richard Junction,313,10,D,12960816
86355036,Butler Fort,1667 Sharon Trail,13874,3,D,53105816
80570114,Frank Crest,4090 Williams Drive Apt. 096,34597,6,D,7038376
74123349,Mark Junction,0953 Erin Rest,087,10,C,53366875
67073915,Webster Ville,22608 Erika Knoll,40302,1,C,35855419
66308627,Harris Station,9008 Watson Port,64604,6,D,7992778
4591760,Gilbert Drives,43846 Lisa Oval,866,9,B,87925021
29094892,Vanessa Plain,09410 Tammy Ridges Suite 735,927,9,B,8599516
8988901,Durham Fields,699 Michele Locks,34616,1,B,7710508
51810992,Carroll Skyway,96952 Ray Locks,8436,4,C,10457388
33793882,James Plaza,193 Baker Green,3697,6,A,66070215
87670840,Robinson Stravenue,17437 Jessica Crossing,569,1,C,84864753
51611971,Sean Mews,98269 Micheal Underpass Suite 144,88009,3,D,77238592
7499734,Austin Manors,871 Brandon Corners,9503,5,A,96307935
85751696,Alexis Heights,5330 Sarah Hills,4263,2,A,23748386
73767740,Heather Spurs,266 Mark Ferry Suite 784,666,6,C,32258079
49827374,Mary Spurs,21817 Valentine Extensions Apt. 806,717,2,C,42909729
90914998,Karl Cove,8951 Andrea Vista Suite 708,16063,8,D,59137874
89182604,Barrett Lake,74878 Payne Knoll,062,1,C,69009497
97186715,Katherine Village,409 Brian Wells Suite 007,1608,10,B,29020331
42147636,Rebecca Ways,253 Daniel Springs,5193,5,C,31209518
4894520,Deanna Fall,7558 Mark Estates,74348,1,B,1785164
26337124,Kristina Ports,166 Richards Gateway,5904,3,B,28178600
9400102,Ronald Brook,903 Mann Loop Suite 874,9947,5,A,77268900
84661674,Jessica Inlet,44813 Flores Gardens Suite 003,33867,10,C,81695446
30844329,Joseph Crossroad,27491 Johnson Groves,180,2,D,79630686
72502095,Felicia Burg,3175 Rich Hill,646,7,B,63020340
86764688,Sean Mountain,10689 Smith Turnpike,98455,10,D,41127588
93054508,Laura Corner,23970 Glass Estate Suite 764,0312,1,C,22488126
41293736,Brock Road,364 Linda Crossing,77280,8,B,71728658
11302092,Jeffrey Expressway,0966 James Streets,20175,6,D,86898475
34475433,Karen Crossing,22845 Kaitlyn Junction Suite 750,823,3,A,21992695
38716464,Monique Route,145 Joel Mountains,71405,6,A,22648339
24980543,Julia Manor,1831 Smith Mall,293,9,B,59805686
72778479,Joann Ways,52034 Michael Lights,334,4,B,14725081
31032535,Robertson Gateway,42582 Lawrence Parks Suite 467,0908,4,C,71861873
54740343,Todd View,697 Greene Lodge,67236,10,C,39388424
65118781,Steven Landing,9726 Clinton Dam,58440,10,D,30272743
90511542,Thompson Alley,11757 Smith Falls,25753,5,A,55067703
12402558,Elliott Village,9726 Jessica Causeway,904,1,C,13275849
22689041,John Avenue,7550 William Knolls Apt. 026,61980,5,B,29944680
30500987,Sean Plain,0082 Mann Freeway,86245,6,C,13729085
1482388,Tammy Via,9372 Thomas Prairie,0868,4,C,523981
77391694,Bolton Plains,7611 Hernandez Expressway Suite 955,9394,6,A,2884746
62708385,Nicole Throughway,135 Jason Islands,66620,7,D,24391628
14304734,Sarah Estates,7813 Jeffery Station Apt. 516,041,8,C,22556418
30274881,Jesus Glen,5313 Christine Neck Suite 014,5383,3,A,29348526
97022173,Vargas Viaduct,213 Michael Lane Apt. 641,4035,5,C,3219889
90145682,Rodriguez Circle,82349 Wright Turnpike Suite 588,618,4,D,64318244
33377797,Cortez Pike,722 Jenny Corner Suite 815,559,8,D,77355268
26612618,Oneill Ports,776 Meyer Grove,3095,10,C,80439754
73656473,Maldonado Circles,76782 Timothy Spring Apt. 645,794,9,B,18925445
6344916,Peterson Landing,01461 Brown Locks Apt. 082,794,1,A,12370606
95123453,Gonzalez Landing,69336 Jennifer Locks,556,9,D,42502301
4585809,White Ville,56578 Powell Glens Apt. 827,858,7,A,71125840
78467222,Ford Trace,52009 Mark Manors Suite 741,655,6,D,82841266
23122108,Thompson Green,567 Nelson Alley Apt. 412,8372,2,A,72384220
70440515,Pratt Road,0779 Mathews Stravenue Apt. 225,10187,1,C,43128766
88199928,Joseph Trafficway,92523 Shannon Inlet Suite 532,5674,4,B,76158706
27535779,Bailey Grove,86565 Cory Drives,1318,7,C,52518185
32971597,Medina Plains,28298 Robert Mews Apt. 884,7959,6,A,43550837
61317999,Vernon Lake,632 Nicholson Ridges Apt. 409,579,6,B,44669343
6249269,Moreno Ramp,4934 Kaufman Road,093,8,D,85621614
294828,Joseph Crossing,5616 Shaffer Place Apt. 065,9509,1,D,20189562
98282680,Bradley Island,7888 Paige Oval,290,8,C,49740682
9018058,Michael Island,0655 Sara Plain,415,2,D,16489141
20046188,Robles Walk,93229 Carrie Village Apt. 169,187,7,A,22648339
2214117,Lin Coves,7623 Morgan Route Suite 681,452,9,A,52276844
18345329,Bradley Corners,61609 Brian Shore Apt. 643,46114,5,A,97879526
91289348,Molly Mission,054 Brandi Pass Suite 415,032,8,D,29846128
75829222,Christopher Mills,11983 Belinda Divide Apt. 927,547,4,C,85936109
3378124,Omar Crossing,703 Lam Forest,225,5,B,95677121
65967651,Dylan Alley,064 Alejandro Mill,89847,9,A,74098604
40731930,Erin Bypass,0821 Wells Curve,0761,3,B,17440631
70709494,Lisa Stravenue,57044 Brown Place,67847,9,A,54614544
60900912,Crawford Coves,97368 Fitzgerald Tunnel Suite 168,2216,8,C,38373062
51587310,Daniel Garden,2768 Linda Dam,366,6,B,73607161
21609696,Phillip Skyway,7679 Silva Prairie,39333,7,B,38952993
82769144,Walker Fields,380 Robinson View,517,1,A,24783535
30267369,Fowler Wall,47072 Wilson Drives Apt. 293,4203,10,D,90812847
6728502,Bryan Street,8627 Stevens Heights,7881,5,B,8738566
12703791,Williams Cliff,781 Short Throughway Suite 739,231,4,D,56737249
98428993,Jack Station,75752 Gonzalez Courts,624,7,D,36375079
20114109,Sara Turnpike,665 Bowen Manors Suite 063,8888,8,A,99579060
78334530,Barron Centers,9654 Lynch Ranch Suite 792,143,4,C,53088177
17912223,Kayla Rapids,1585 Alison Wall,5918,3,A,83879797
66285320,Jodi Mountain,345 Murray Passage,410,5,A,29816965
18040997,Chad Heights,4105 Pierce Falls Suite 122,114,4,B,62496060
10703272,Brenda Ranch,511 John Trail,422,1,A,48974266
75601330,Sean Pine,96654 Gutierrez Ford,93208,9,A,69992993
30574747,Karen Crossroad,9423 Crystal Plaza Suite 041,047,3,B,19668794
69272914,Daniels Shoal,283 Alicia Manor Suite 818,4030,10,A,59668898
40193317,Huber Flats,63001 Cynthia Mount,20120,8,B,12890694
93644828,Alex Roads,194 Armstrong Knoll Suite 525,47891,4,C,41838938
41159929,Edwards Stream,23653 Brian Cove Apt. 093,39973,9,C,28224577
88810377,James Course,3990 Victoria Rest Suite 839,91821,6,B,71125840
24742558,Jeffrey Camp,929 Kelly Hollow Apt. 676,5847,2,C,89871973
2147752,Wilson Oval,126 Amanda Throughway,9927,2,B,57009481
280907,Williams Route,31724 Stevenson Ports,9407,3,D,11624111
57106496,Joe Lakes,0389 Alexander Gateway,16959,10,C,12079573
26179335,Taylor Haven,48186 Amanda Lights,44583,2,C,79244174
39587296,Angela Freeway,7842 Miller Mall Suite 306,171,4,C,89189458
42764267,Jones Road,81493 Mitchell Radial Suite 057,7592,6,B,57935690
76355747,Evans Courts,65520 Dorsey Isle Apt. 388,940,5,B,77613001
47759665,Burnett Way,808 Austin Square,4364,1,D,16530586
12820213,Brown Plain,91649 Briggs Branch,119,8,C,75244052
54117299,Carey Valleys,25939 Wendy Valleys Apt. 894,5697,1,A,17883628
34078683,Brady Mills,188 Matthew Plaza,23206,1,C,81046887
81547601,John Isle,8512 Stokes Spur,42714,6,C,15636622
37531715,Casey Course,81628 Elizabeth Extensions Suite 004,239,10,C,21700652
86665063,Christopher Square,835 Carolyn Brooks,009,1,D,90562333
83113672,Tracy Fall,7547 James Roads,3141,2,A,18383698
37711543,Myers Knoll,252 Gabriel Bridge,5951,6,D,61436638
