nro_obra,nro_documento
75031791,869345688
54065545,629198519
64696752,970903752
58323051,71372277
20150405,989116035
12229433,393078418
97046598,815167282
99417144,667289127
89488717,723040083
90942061,664049690
35523427,922353737
33136832,579061214
65904818,363047368
18403427,240466363
94480222,535109142
90444913,178785867
56954495,172796143
30656799,930342735
97373163,284224873
89212617,66722334
59389296,185383689
81731198,532855794
51556166,430521230
39844571,617327973
13552345,328194996
55712201,896515736
96556361,344620007
99211603,460029077
25428441,928763831
88022674,523343596
58412425,541018922
52034814,434382654
97656678,908414669
2732526,662609054
25604270,279550503
84919751,597857821
59558484,381056705
47388040,810068902
9498290,213674592
7766140,30657044
75206171,331284417
61491125,910217093
3119339,681436606
63606,782367402
91870926,613564199
3669455,393354025
18336762,35327076
42171914,85132701
97987801,519917241
26655676,723572014
25592809,317511102
65701862,336138159
30240506,524203819
49491623,944149758
36357772,951101553
41082703,333224222
69987545,355063053
10799871,11455315
54762029,604808621
10259752,219017168
74167512,432012063
33712792,998233278
20693438,623798226
99019040,351281902
28640746,456824349
25454630,204160865
56634457,865483785
25298264,288188729
66556993,873495721
76150992,293539546
82021192,178558671
94123604,372860963
32144548,653231563
57300143,865765025
95035563,204237212
67416899,786295634
3579830,157001433
94851903,137342060
31132044,145230225
29957916,696497160
92654977,54012729
41349056,172626694
38600874,131696257
91417928,404438384
98339346,37467344
75926626,89282255
28476849,307359070
81530518,289036033
36756627,655997686
79424472,514132024
65155628,195584589
864434,594334103
26870118,264584220
39778227,583497185
20969536,485846069
61248045,626999886
28280919,630901854
60987574,353825079
50478481,296098367
65243417,947676696
30622340,165579663
44177916,654223050
64120613,37143036
98669628,268719436
2876218,377546770
27155080,284638424
37943558,954883712
52432527,957272877
87081062,816122721
90736827,308738383
260620,576350749
6124133,179130373
69706634,367838093
27486955,883486219
5073866,167979972
50856634,781753152
96858065,374963049
62717793,363242716
90066623,884957381
93385084,120058412
84514141,550987642
37630688,928232237
14451156,544916410
77357653,561534774
55298357,737927541
65550807,19359875
63538359,186092900
20969536,770296945
18114130,436804354
96873330,917586251
89796944,68351190
75697541,646311593
34077431,577947477
92239797,802743736
83081264,838739746
7041506,664503274
93716270,140664545
57378014,734307977
17066567,480272317
11710077,452860090
61930401,646521832
23442100,657309978
90507268,158074272
19930395,911944859
39782605,397253020
71920707,669533113
6864290,263686188
35383131,588526715
93884834,405672812
61510799,259332452
59620878,601963082
75323512,839742501
15884779,714506021
92220024,651262370
7886262,766585763
99432989,840239875
10518465,354802622
18099990,478565900
44895398,707479132
47271722,592081034
5173810,223967508
9761361,985612474
26232072,867390695
65395067,376043306
58989400,913261145
27019009,571036805
14076749,335152189
88904513,603478040
14285231,771850765
33452372,196932988
25874524,455244700
73060867,719938668
41692840,407654006
31053034,777124598
55586799,554019862
62276000,578012946
86903510,293461450
53550713,965114565
15897566,479834141
1042587,393078418
30051729,475322945
15631609,421455505
47076735,812001509
42285213,416955127
36160587,952708414
1972622,35636210
74004061,375513810
69251856,556115621
78781394,24384735
60032089,996676099
31279911,981532438
4892804,186037958
48309921,543032633
66825563,828786474
61934352,387706748
83372045,371693671
79846895,707364877
72645121,980868462
19559928,757650940
46495879,674000295
34646012,703048482
52179956,772707597
99877468,339147904
43039664,986168783
83372045,644808018
31885609,98416767
65253738,708656483
50318875,508168542
32210171,243945030
18052084,37113604
86779953,69046346
57920899,710141824
63688346,955734208
60886504,230023365
3986177,906035321
96061607,449529045
1518274,270052114
88766968,344324982
66541155,664034415
94711117,22823517
87737826,464047554
58387221,714637468
64663630,248679940
70991894,267156872
67085706,795098563
93370128,736554490
62717141,637160540
63936487,953309681
57586147,907138360
80305003,27446893
44963977,846945913
97904876,495167816
73557879,250618703
14912219,66602317
41130158,928146720
43480577,325967189
41789343,852405385
66189332,881816376
65677698,56742878
38438976,652792596
83758267,823932997
9816721,132925009
24820740,343491235
40176045,227758727
85886332,668511864
23163569,878273836
99233595,672767538
6879364,546649997
23411955,456942318
2704689,123737766
56967631,104748306
95414902,769998554
62871609,373582215
65722168,435416460
93211144,984499330
39803737,11624488
88888204,259973863
18316514,936390651
15897566,361816848
21447590,559524772
30987776,38175794
45100620,400827885
5694719,690802384
54108862,82349799
65846273,85852206
90843818,438249559
6804255,736959252
77054534,66227081
50801363,878907032
4074941,345925640
46484787,218226016
32522346,514949414
11954610,282693346
14943476,268719436
41411955,109237455
99438808,470976031
99196875,217961236
55714815,656371670
53342210,997494736
42285213,51627371
31772872,375220541
68293883,650859476
28139140,354651379
23255015,47519921
887263,197186435
95472570,875855859
29841981,404481240
23091861,678508036
16685949,683068482
98993328,682183207
30018675,326892678
3404389,957262652
56321296,837871927
11476537,939001686
38354871,282902727
96908137,332251899
47002591,616342858
21736199,383052487
28905915,281720372
37075830,78239234
75947111,816122721
39097284,695010885
53860620,401974120
51667128,950193885
82354984,564498979
89928009,26093772
22478416,676050054
88149878,948029017
77890346,782665992
50938894,672416126
71716033,460685964
55512929,753337680
29028152,62428607
80655174,529019370
61935662,458910488
89150794,232972622
68786994,744363935
9777981,192752640
91661289,600629892
95124341,550592530
3141001,382200463
32971534,501093660
7606155,358721311
78371936,767946417
55653907,853452333
90439209,608319870
24789649,478036116
4990995,851499360
41789343,539514139
68183929,188279012
41334796,860728831
83992024,144251318
90220340,813308254
2755905,369855812
17418734,111736268
42959394,854897916
13583069,418302531
18339162,343943346
71188804,441584869
56321296,471910091
8888804,380464299
68771202,12747790
64430586,973246411
4853182,252638291
64519547,661652049
86734837,303443868
88044278,292102747
19124658,179893388
22226998,479605432
69091569,13662603
70016868,841710448
7356784,785584374
59189729,527051338
583121,519722755
57513901,363903637
48671601,442951619
25048511,450433486
44369560,788107629
64226011,51299849
19424178,933537402
83580900,834801139
24715927,775370455
68948725,887879088
98192522,558617068
114856,552493035
58749681,707013938
66493091,82052923
74200338,58898678
37928762,429976936
86061075,967516359
2370179,836753740
16977474,124695875
18160613,469396341
67544494,999286417
2470314,419435588
8378928,102110605
9635125,717502275
45476229,928610344
11423830,175041917
62782117,326458942
99483854,130107781
12424987,51744134
54462559,770264231
720038,424230577
28916383,422645175
48811441,155987870
30498514,495323549
22142422,632574479
45650899,134912473
51651758,441106845
80976596,171018308
56215651,340477499
49383409,30617318
80332421,713896177
76071055,510322910
61847979,64191908
48440603,807743366
88484337,87286730
18414278,240757145
36186090,436299463
45433547,577755900
52642851,914783449
99011308,425218964
13476881,30869198
5165361,240142390
90236307,766284910
35535040,459087106
9827680,968908020
9789950,716339615
12912433,180273964
38100353,793942838
33974961,763922261
14856998,350683208
8194726,430624188
68728174,92790612
43081901,849736879
63291210,563344286
83400278,675571206
86865179,125118311
29532335,801417116
22270499,887562817
39239058,877672218
58976157,65193235
12583141,818710764
13594586,506086254
65603415,695751374
34881140,457690987
33309388,417503291
51651758,953826117
85361949,590604168
55067484,86364204
58896514,312450947
77302862,78222714
72089119,606863184
27046357,147833909
87174603,383235492
11952517,437353070
7751248,50780936
87552582,455710830
61611635,345651147
42171914,688017680
11555742,284613643
80681883,460232003
78292063,623177687
29986378,873635948
36679448,766284910
92064593,374045557
97869496,133152133
60516889,119761231
71793943,70630775
27933027,480874575
75947111,406915078
63720029,549095150
22559127,797187207
98343772,566188035
67670369,168355435
97144681,998992921
39852673,594425974
74417477,203427744
26547992,833716729
35793334,663325124
69277534,264796973
53122727,610506370
79388708,934248277
81981833,649938899
87567500,184324745
59603889,568549299
89727509,20665276
59620878,518439550
11087935,376205018
4877069,768924191
19159869,294164060
98874635,983837473
58403439,348829170
41159222,422860940
32961324,173313776
87599089,181245527
57993243,446192874
16491448,649559961
98242801,294026275
48109891,136262731
46008300,851856857
18034316,21225082
36542365,55139434
84200177,910120729
79423638,179204644
70334884,94632717
69548631,218859854
70017539,939922930
63867850,186440077
75915176,601348201
43922128,503240235
34630463,807014253
54311156,80111331
30620987,264658019
79907186,728366740
32208259,700304250
75852338,918258584
55172091,167393060
11407796,959053264
56582942,447650603
92443654,438261903
61806341,483645649
44510034,840302664
40091944,168695790
67342995,262031665
16922850,869162999
25039972,516189267
95463364,119397163
38883282,588995153
4899060,241196325
71131365,603345702
35286850,592936968
34585133,496505056
24837173,535911565
2794617,392091124
67481420,269206765
42547540,35687484
27596583,446141873
39471871,587543769
6532899,415869630
1131809,622734550
64756495,44007310
14533014,546649997
1951140,629813781
